id,categoria,titulo,descricao,gatilho,exemplos,ids_origem,justificativa_fusao,fontes
LIBRAS.MORFOLOGIA.1,morfologia,Compostos simultâneos com morfemas duplicados,"Sinais realizados com duas mãos em configuração de mão idêntica e espelhada são considerados monomorfêmicos, pois o morfema é duplicado no espaço, não contando como dois morfemas distintos. Essa duplicação espacial não implica em múltiplos morfemas, mesmo quando há simetria ou espelhamento. Além disso, sinais com duas mãos com CMs diferentes, mas com CM inicial e final iguais nas duas mãos, também são considerados monomorfêmicos, desde que a estrutura espacial mantenha a unidade morfêmica.",sinal com duas mãos com CMs idênticas e espelhadas ou com CMs diferentes mas CM inicial e final iguais,CASA ; LÍNGUA-DE-SINAIS ; REGRA ; CURSO,LIBRAS.MORFOLOGIA.001 ; LIBRAS.MORFOLOGIA.008,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.178; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.182
LIBRAS.MORFOLOGIA.2,morfologia,Morfemas livres como base derivacional,"Morfemas lexicais livres podem atuar como base para a formação de novos sinais por meio da adição de morfemas presos, mantendo-se como núcleo semântico do novo sinal. Essa base pode ser usada em processos de derivação, onde o morfema livre permanece como núcleo significativo, mesmo quando modificado por morfemas presos ou quando perde o espelhamento em sua forma original.",morfema lexical livre usado como radical em construção de novo sinal,LÍNGUA-DE-SINAIS^INFERIOR ; PALAVRA-CHAVE ; LÍNGUA-DE-SINAIS^FÁCIL,LIBRAS.MORFOLOGIA.002 ; LIBRAS.MORFOLOGIA.010,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.179; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.185
LIBRAS.MORFOLOGIA.3,morfologia,Morfemas presos como afixos,"Morfemas presos são dependentes e não podem ocorrer isoladamente; funcionam como afixos (prefixos, sufixos, infixos) que se ligam a morfemas livres para formar novos sinais. Eles são responsáveis por marcar funções gramaticais como número, gênero, tempo, aspecto, pessoa, e são essenciais em processos flexionais e derivacionais.",morfema que não pode ocorrer isolado e está ligado a outro morfema,boca ; CM em X ; -SINAL ; PALAVRA+++,LIBRAS.MORFOLOGIA.003 ; LIBRAS.MORFOLOGIA.006,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.184; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.185
LIBRAS.MORFOLOGIA.4,morfologia,Processos morfológicos simultâneos e sequenciais,"A morfologia das Línguas de Sinais combina processos simultâneos (como em compostos) e sequenciais (como em derivação), com ambos os tipos sendo usados para flexão e derivação. Esses processos podem envolver justaposição simultânea ou sequencial de sinais, com ou sem redução de elementos, e são fundamentais para a formação de novos sinais com significados derivados.",formação de sinais com combinação de morfemas,LÍNGUA-DE-SINAIS^FLUENTE ; PALAVRA-CHAVE,LIBRAS.MORFOLOGIA.004,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.178
LIBRAS.MORFOLOGIA.5,morfologia,Morfemas lexicais como núcleo semântico,"Morfemas lexicais são os núcleos de significação dos sinais, representando conteúdos externos ao sistema linguístico, como objetos, ações e conceitos. Eles atuam como base em processos morfológicos, mantendo-se como ponto central de significado em sinais compostos ou derivados.",morfema com significado externo (não gramatical),CASA ; EX ; MÃE,LIBRAS.MORFOLOGIA.005,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.183
LIBRAS.MORFOLOGIA.6,morfologia,Morfemas com movimento interno alterando configuração,"Quando a configuração de mão inicial é diferente da final, mas o movimento interno a transforma em uma mesma CM, o sinal é considerado monomorfêmico com CM idêntica inicial e final. Isso ocorre mesmo que a CM inicial pareça diferente, desde que o movimento interno resulte em uma CM final idêntica à inicial.",sinal com movimento interno que altera a CM inicial para torná-la igual à final,BRASÍLIA ; SUMIR,LIBRAS.MORFOLOGIA.007,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.181
LIBRAS.MORFOLOGIA.7,morfologia,Repetição sequencial não conta como múltiplos morfemas,"Repetições de um morfema no tempo, um após outro, não são contadas como múltiplos morfemas, mas como redundância do mesmo morfema. Isso ocorre em sinais onde o movimento ou configuração é repetido, mas o significado permanece unificado e não indica múltiplas unidades morfêmicas.",repetição de um morfema em sequência temporal,OBRIGADO ; SINAL,LIBRAS.MORFOLOGIA.009,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.179
LIBRAS.MORFOLOGIA.8,morfologia,Composição por aglutinação com redução de morfemas,"Em compostos por aglutinação, um ou mais elementos dos sinais constituintes são suprimidos ou reduzidos, especialmente repetições de movimento ou configuração manual (CM), resultando em um sinal composto com estrutura morfologicamente modificada. Essa redução é comum em sinais formados por justaposição, onde partes dos componentes são omitidas para facilitar a articulação.",sinal composto formado por dois morfemas livres onde ocorre perda de repetição de movimento ou CM,CASA^ESTUDAR (escola) ; LETRAS^LIBRAS ; MULHER^BEIJO-NA-MÃO (mãe) ; COMER^MEIO-DIA (almoço) ; CASA^ANTIGA (museu),LIBRAS.MORFOLOGIA.011,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.202
LIBRAS.MORFOLOGIA.9,morfologia,Justaposição simultânea de sinais com duas mãos,"Em compostos simultâneos, dois sinais são articulados simultaneamente por ambas as mãos, sem modificação de movimento ou configuração, resultando em um sinal composto com estrutura simétrica e sem núcleo definido. Essa justaposição é característica de sinais com dois núcleos independentes que se combinam em paralelo.",dois sinais com núcleos independentes articulados ao mesmo tempo por ambas as mãos,PALAVRA^PALAVRA (composição) ; UNIFORME-INES,LIBRAS.MORFOLOGIA.012,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.200
LIBRAS.MORFOLOGIA.10,morfologia,Composição por coordenação com núcleos simétricos,"Em compostos por coordenação, dois ou mais núcleos são articulados em relação simétrica, sem hierarquia semântica, resultando em um sinal composto com significado derivado da combinação dos elementos. A relação é equilibrada e os componentes têm status lexical igual.",dois sinais com status lexical igual combinados em relação simétrica,MÉDICO^OLHO (oftalmologista),LIBRAS.MORFOLOGIA.013,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.200
LIBRAS.MORFOLOGIA.11,morfologia,Composição por subordinação com núcleo modificado,"Em compostos por subordinação, um sinal atua como núcleo e outro como modificador ou complemento, com a categoria lexical do composto sendo a mesma do núcleo; a relação é assimétrica e semanticamente determinada. O modificador influencia o significado do núcleo, mas não altera sua categoria gramatical.",um sinal atua como núcleo e outro como modificador em relação de subordinação,CASA^ESTUDAR (escola),LIBRAS.MORFOLOGIA.014,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.199
LIBRAS.MORFOLOGIA.12,morfologia,Justaposição sequencial de sinais sem modificação,"Em justaposição sequencial, dois sinais são articulados um após o outro sem alteração de movimento ou configuração, mantendo-se a forma original de cada componente. Essa estrutura é comum em sinais compostos que derivam de combinações de significados, sem redução ou transformação dos elementos.",dois sinais articulados consecutivamente sem perda ou redução de elementos,CAVALO^LISTRA-PELO-CORPO (zebra) ; ÁGUA^CAMINHO (rio) ; ÁGUA^CÍRCULO (lago) ; ÁGUA^RETÂNGULO (piscina) ; ASSINAR^SEPARAR (divórcio),LIBRAS.MORFOLOGIA.015,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.201
LIBRAS.MORFOLOGIA.13,morfologia,Justaposição com classificador como clítico,"Em certos compostos, um classificador é justaposto a um item lexical, funcionando como clítico, com a configuração manual do classificador articulada em relação ao sinal lexical. Essa estrutura é comum em sinais que indicam objetos pequenos, localização ou ação sobre um corpo, com o classificador atuando como morfema derivacional ou funcional.",classificador articulado junto a um sinal lexical em composição,CL-coisa-pequena^PERFURAR (alfinete) ; CL-coisa-pequena^APLICAR-NO-BRAÇO (agulha) ; DORMIR^CL-pessoa+ (alojamento),LIBRAS.MORFOLOGIA.016,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.201
LIBRAS.MORFOLOGIA.14,morfologia,Composição com empréstimo de estrutura oral,"Compostos não nativos são formados por empréstimos de estruturas de línguas orais circundantes, com significado, estrutura e iconicidade derivados do contato com línguas orais. Esses compostos frequentemente seguem a ordem linear e a estrutura sintática de línguas orais, mesmo que não sejam naturais em Libras.",composto formado por influência de estrutura de língua oral,CASA^L (loja) ; LETRAS-LIBRAS,LIBRAS.MORFOLOGIA.017,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.198
LIBRAS.MORFOLOGIA.15,morfologia,Flexão por repetição sequencial de morfemas livres,"A flexão em Libras pode ser realizada por repetição sequencial de morfemas livres, como no caso da pluralização, onde a repetição do sinal base indica pluralidade. Esse processo é um tipo específico de repetição que tem função gramatical, diferindo da repetição puramente redundante.",repetição sequencial de um sinal base para indicar flexão (ex: plural),CASA+++ (casas),LIBRAS.MORFOLOGIA.018,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.194
LIBRAS.MORFOLOGIA.16,morfologia,Derivação por modificação interna do sinal,"A derivação em Libras ocorre quando um morfema livre é modificado internamente (dentro do sinal) para formar um novo lexema, com alteração na configuração manual ou movimento. Esse processo é distinto da derivação por aglutinação, pois a mudança ocorre dentro do próprio sinal, sem adição de morfemas externos.",morfema livre modificado internamente para formar novo sinal,PALAVRA^PALAVRA (composição),LIBRAS.MORFOLOGIA.019,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.192
LIBRAS.MORFOLOGIA.17,morfologia,Morfemas base como raízes lexicais livres,"Morfemas base são componentes lexicais livres, com estatuto de raiz ou radical, que constituem a base para a formação de novos sinais por composição, derivação ou flexão. Eles são os elementos fundamentais que sustentam a morfologia da língua, podendo ser usados em múltiplos processos.",morfema livre que atua como núcleo de formação de sinal,CASA ; LÍNGUA-DE-SINAIS ; PALAVRA,LIBRAS.MORFOLOGIA.021,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.192
LIBRAS.MORFOLOGIA.18,morfologia,Compostos verdadeiros em Libras,"Compostos verdadeiros em Libras apresentam ordem fixa e invariável, com supressão da repetição dos sinais componentes. O núcleo do composto está sempre à esquerda, e a troca da ordem resulta em estrutura agramatical. Esses compostos têm significado semântico de um único conceito e são estruturalmente fixos.","Sinal composto formado por justaposição ou aglutinação de dois sinais, com significado semântico de um único conceito (ex: lugar)",CASA^CRUZ -> igreja ; *CRUZ^CASA -> agramatical,LIBRAS.MORFOLOGIA.022,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.206
LIBRAS.MORFOLOGIA.19,morfologia,Compostos aparentes em Libras,"Compostos aparentes em Libras têm ordem dos componentes variável, e cada sinal pode ocorrer isoladamente. A estrutura é gramatical em ambas as ordens, indicando que os elementos não têm hierarquia semântica e podem ser combinados em qualquer ordem sem perda de significado ou gramaticalidade.",Sinal composto formado por dois sinais que podem ser usados independentemente e cuja ordem pode ser invertida sem perda de gramaticalidade,PÃO^CASA -> padaria ; CASA^PÃO -> padaria,LIBRAS.MORFOLOGIA.023,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.206
LIBRAS.MORFOLOGIA.20,morfologia,Derivação por modificação de parâmetros,"A derivação em Libras ocorre por alteração simultânea de parâmetros do sinal, como configuração de mão, movimento e orientação, permitindo a formação de novos sinais a partir de uma base lexical. Essa modificação é estruturada e funcional, resultando em novos itens lexicais com significados derivados.",Formação de novo sinal a partir de uma unidade terminológica existente por mudança em parâmetros do sinal,MORFOLOGIA -> MORFEMA ; MORFOLOGIA -> COMPOSIÇÃO,LIBRAS.MORFOLOGIA.024,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.207
LIBRAS.MORFOLOGIA.21,morfologia,Derivação com numerais,"Numerais livres podem atuar como morfemas base para derivar novos sinais, especialmente em expressões temporais ou numéricas. Essa derivação envolve a combinação de um numeral com outro sinal para formar um novo conceito, com o numeral funcionando como componente estrutural e semântico.",Uso de numeral como base para formar um novo sinal composto,DOIS -> DUAS SEMANAS ; DOIS -> BILÍNGUE,LIBRAS.MORFOLOGIA.025,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.207
LIBRAS.MORFOLOGIA.22,morfologia,Derivação com morfemas presos,"Morfemas presos podem servir como base para a formação de novos sinais, especialmente em termos técnicos ou tecnológicos. Esses morfemas, embora dependentes, podem atuar como raízes em processos de derivação, especialmente em neologismos e termos especializados.",Uso de morfema preso com significado específico como base para formar um novo sinal,L -> VIDEOCONFERÊNCIA ; L -> HIPERTEXTO,LIBRAS.MORFOLOGIA.026,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.208
LIBRAS.MORFOLOGIA.23,morfologia,Articulação-boca como morfema derivacional,"A articulação-boca pode funcionar como morfema derivacional, criando novos itens lexicais a partir de um sinal manual base, alterando ou especificando seu significado de forma gramaticalmente estruturada. Essa função é comum em derivação de substantivos, adjetivos e nomes próprios.","sinal manual com articulação-boca que altera ou especifica o significado do sinal, produzindo um novo item lexical",ESCOLA-REGULAR -> NATURAL + articulação-boca 'eeculaa' ; COPIAR -> sinal manual + articulação-boca 'copiaa',LIBRAS.MORFOLOGIA.030,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.261
LIBRAS.MORFOLOGIA.24,morfologia,Restrição de coocorrência de morfemas-boca com sinais manuais,"Os morfemas-boca têm restrições de uso e não podem ser combinados com quaisquer sinais manuais; sua coocorrência é limitada a certos sinais específicos, com mudanças de significado ou função. Essa restrição é gramatical e não aleatória, indicando que a combinação é estruturalmente condicionada.",morfema-boca associado a sinal manual específico que altera seu significado,sinal GORDO com bochechas infladas vs sinal GORDINHO com bochechas reduzidas ; morfema-boca 'th' apenas com sinal BILÍNGUE,LIBRAS.MORFOLOGIA.031,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.254
LIBRAS.MORFOLOGIA.25,morfologia,Articulação-boca flexionada para marcar gênero verbal,A articulação-boca pode flexionar o sinal manual IRMÃO para indicar gênero (homem ou mulher) sem a necessidade de sinalizar manualmente HOMEM ou MULHER. Essa flexão é um mecanismo gramatical que especifica o gênero do referente através da articulação-boca.,sinal manual IRMÃO com necessidade de especificação de gênero,IRMÃO -> iipa ; IRMÃO -> ii-pao,LIBRAS.MORFOLOGIA.032,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.274
LIBRAS.MORFOLOGIA.26,morfologia,Articulação-boca prototípica associada a substantivos mais que a verbos,"As articulações-boca prototípicas são mais frequentes com sinais manuais de função substantiva ou adjetiva do que com verbos, refletindo uma preferência estrutural na língua. Essa distribuição indica que a articulação-boca está mais ligada a categorias nominais.",sinal manual com função substantiva ou adjetiva,ESCOLA -> esola ; ESTUDAR -> esola ; CASA -> poaaa,LIBRAS.MORFOLOGIA.033,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.266
LIBRAS.MORFOLOGIA.27,morfologia,Derivação por articulação-boca especificadora,"Um sinal manual pode mudar de categoria gramatical quando associado a uma articulação-boca especificadora, transformando-se em um novo visema com significado derivado. Esse processo é um tipo de derivação morfológica que envolve a articulação-boca como morfema funcional.",sinal manual + articulação-boca especificadora,CONHECER + ooesipeto -> CONHECIMENTO,LIBRAS.MORFOLOGIA.034,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.279
LIBRAS.MORFOLOGIA.28,morfologia,Transcrição de articulações-boca com Sons Surdos,"As articulações-boca devem ser transcritas com base nos Sons Surdos, que representam os fonemas visuais mais perceptíveis para surdos, em vez da fonética oral tradicional. Essa transcrição é uma convenção linguística que prioriza a percepção visual em contextos de escrita em glosa.",transcrição de articulação-boca em glosa,CASA -> ASA ; IGUAL -> IUA,LIBRAS.MORFOLOGIA.035,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.293
LIBRAS.MORFOLOGIA.29,morfologia,Variação morfológica em expressões idiomáticas,"Expressões idiomáticas podem sofrer variações morfológicas sutis que ampliam ou ajustam seu significado, mantendo a base morfológica original. Essas variações são estruturadas e funcionam como mecanismos de enriquecimento semântico dentro da morfologia da língua.",Expressão idiomática com variação morfológica que altera ou ajusta o significado,OLHOS-SALTAR -> Arregalar os olhos. ; OLHOS-INCHAR -> Encher os olhos. ; OLHOS-QUICAR -> Abismado! ; OLHOS-CAIR -> Olhos arregalados! ; OLHOS-CAIR ROUPA-LIMPAR -> Inacreditável!,LIBRAS.MORFOLOGIA.038,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.375
LIBRAS.EXPRESSOES-IDIOMATICAS.1,expressoes-idiomaticas,Supressão da duplicação em sinais com ETC,"Em sinais compostos com ETC, a duplicação da mão e a repetição do sinal principal são suprimidas para formar o sinal ETC, resultando em uma forma simplificada que representa uma categoria genérica de objetos.",Sinal composto com ETC que segue a estrutura de supressão da repetição do sinal principal,LEÃO^ETC ; MAÇÃ^ETC ; ROUPA^ETC,LIBRAS.EXPRESSOES-IDIOMATICAS.001,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.204
LIBRAS.EXPRESSOES-IDIOMATICAS.2,expressoes-idiomaticas,Articulação-boca como elemento de estilo discursivo,"A articulação-boca é utilizada de forma estilística para representar atitudes, personagens ou expressões culturais, especialmente em surdos nativos que incorporam aspectos da cultura oral de forma teatral, com foco na expressividade visual e na representação performática.","articulação-boca usada para representar atitude, personagem ou estilo discursivo",sinalizante representando atitude de pessoa usando língua oral de forma teatral,LIBRAS.EXPRESSOES-IDIOMATICAS.003,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.261
LIBRAS.EXPRESSOES-IDIOMATICAS.3,expressoes-idiomaticas,Articulação-boca performática para imitar fala de ouvintes,"A articulação-boca performática é usada para imitar o comportamento de fala de ouvintes, especialmente em contextos narrativos, com sons como 'papapa' para representar tagarelice, sem referência direta à oralidade, mas à visualidade vibracional da língua.",contexto narrativo envolvendo fala de ouvintes,TELEFONE + BONITO -> papapa ; situção com professora -> papapa,LIBRAS.EXPRESSOES-IDIOMATICAS.004,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.275
LIBRAS.EXPRESSOES-IDIOMATICAS.4,expressoes-idiomaticas,Técnicas de visualidade para treinamento de sinalização,"Técnicas como assistir a filmes sem áudio, traduzir para Libras, usar espelho e autoavaliação são práticas convencionais para desenvolver a percepção visual e a fluência em Libras, especialmente em contextos educacionais.",Quando se treina a percepção visual e a produção de Libras em contextos educacionais,"assistir ao filme sem legenda e sem áudio ; traduzir em Língua de Sinais para colegas ; filme e grave usando os sinais, depois faça sua autoavaliação",LIBRAS.EXPRESSOES-IDIOMATICAS.005,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.318
LIBRAS.EXPRESSOES-IDIOMATICAS.5,expressoes-idiomaticas,Criação de sinais para blocos de sentido complexo,"A Língua de Sinais brasileira produz sinais únicos que representam ideias complexas ou estruturas oracionais, em vez de combinar múltiplos sinais para expressar o mesmo significado, permitindo maior eficiência e naturalidade na comunicação.",Quando um conceito complexo ou estrutura oracional precisa ser expresso em Libras,A LÍNGUA DE SINAIS BRASILEIRA CRIA SINAIS QUE REPRESENTAM BLOCOS DE SENTIDO COMPLEXO ; UM SINAL SIMPLES PODE REPRESENTAR UMA ESTRUTURA ORACIONAL EM PORTUGUÊS,LIBRAS.EXPRESSOES-IDIOMATICAS.006,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.339
LIBRAS.EXPRESSOES-IDIOMATICAS.6,expressoes-idiomaticas,"Expressões idiomáticas em Libras são reconhecidas por regularidade, durabilidade e significação conotativa","Uma expressão idiomática em Libras é identificada não pela estrutura lexical ou morfológica, mas pela repetição frequente em diferentes contextos (regularidade), pela permanência ao longo do tempo (durabilidade) e pelo significado não literal (conotativo ou metafórico), que não pode ser deduzido do sentido das unidades lexicais isoladas.",Análise de uma unidade lexical ou combinação de sinais em uso recorrente em discursos de sinalizantes,CABELOS-EM-PÉ -> Ficar de cabelos em pé (por susto) ; MÃOS LEVES -> Tem fluência em Libras,LIBRAS.EXPRESSOES-IDIOMATICAS.007,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.347
LIBRAS.EXPRESSOES-IDIOMATICAS.7,expressoes-idiomaticas,Expressões idiomáticas podem ser constituídas por um ou mais sinais,"Uma expressão idiomática em Libras pode ser formada por um único sinal (ex: CABELOS-EM-PÉ) ou por uma combinação de sinais (ex: CABEÇA DURA), sem que a quantidade de sinais determine se é ou não idiomática, pois o critério principal é o significado não literal e a regularidade de uso.",Presença de uma unidade lexical sinalizada simples ou complexa em uso recorrente,CABELOS-EM-PÉ ; CABEÇA DURA ; CARA-QUEBRAR ; ORELHA CARA,LIBRAS.EXPRESSOES-IDIOMATICAS.008,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.342
LIBRAS.EXPRESSOES-IDIOMATICAS.8,expressoes-idiomaticas,"Expressões idiomáticas em Libras refletem experiências culturais compartilhadas sobre olhos, mãos e corpo","Expressões idiomáticas em Libras frequentemente se baseiam em marcas culturais visuais e corporais, como olhos (visão), mãos (manualidade) e corpo (expressão corporal), que são centrais na experiência linguística surda, sendo elementos fundamentais na construção de significados metafóricos e expressivos.","Presença de expressões idiomáticas com foco em olhos, mãos ou corpo",MÃOS LEVES ; MÃOS DURAS ; OLHO CARO ; ORELHA BARATA ; ESMAGAR,LIBRAS.EXPRESSOES-IDIOMATICAS.011,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.348
LIBRAS.EXPRESSOES-IDIOMATICAS.9,expressoes-idiomaticas,Expressões idiomáticas com base metafórica,"Expressões idiomáticas em Libras são frequentemente baseadas em mapeamentos metafóricos que estruturam o pensamento e a experiência, como metáforas estruturais, espaciais/orientacionais e ontológicas, e não devem ser interpretadas literalmente, sendo fundamentais para a expressividade e a compreensão cultural.",frase contém expressão idiomática sinalizada com significado não literal,Pessoa é tempero ; Pessoa é máquina ; Pessoa é animal ; Tempo é dinheiro ; Ideias são plantas,LIBRAS.EXPRESSOES-IDIOMATICAS.013,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.364
LIBRAS.EXPRESSOES-IDIOMATICAS.10,expressoes-idiomaticas,Expressões idiomáticas com metáfora estrutural,"Expressões idiomáticas baseadas em metáforas estruturais representam conceitos abstratos em termos de outros conceitos, como pessoas como tempero, máquinas ou animais, com base em domínios fonte e alvo, sendo um tipo específico de metáfora que organiza o pensamento em Libras.","expressão idiomática compara pessoas a tempero, máquinas ou animais",SAL-FALTA ; MÃO-LUBRIFICAR ; BRAÇO-JUNTA-ENCOLHER ; LESMA ; TARTARUGA,LIBRAS.EXPRESSOES-IDIOMATICAS.014,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.365
LIBRAS.EXPRESSOES-IDIOMATICAS.11,expressoes-idiomaticas,Expressões idiomáticas com significado convencional,"Expressões idiomáticas em Libras têm significados convencionais e fixos, que não são derivados da soma dos sinais componentes, e devem ser aprendidas como unidades completas, sendo parte integrante da cultura surda e da fluência linguística.",expressão idiomática é apresentada como unidade com significado não literal,CARA-BATER ; OLHO-PISCAR ; PORTA-NA-CARA ; MANGA-ENROLAR ; QUEIXO-CAIR,LIBRAS.EXPRESSOES-IDIOMATICAS.017,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.354
LIBRAS.EXPRESSOES-IDIOMATICAS.12,expressoes-idiomaticas,Expressões idiomáticas com falsos cognatos,"Algumas expressões em Libras têm forma semelhante a expressões em português, mas significados diferentes, sendo consideradas falsos cognatos, o que pode gerar mal-entendidos para falantes de português que não conhecem a cultura surda.","expressão em Libras tem forma semelhante a expressão em português, mas significado distinto",MÃOS LEVES,LIBRAS.EXPRESSOES-IDIOMATICAS.018,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.363
LIBRAS.EXPRESSOES-IDIOMATICAS.13,expressoes-idiomaticas,Expressões idiomáticas com base semântica variável,"Expressões idiomáticas com o mesmo significado podem ter representações diferentes em Libras, mesmo com base semântica semelhante, indicando variação linguística geográfica ou contextual, refletindo a diversidade e flexibilidade da língua.",Expressão idiomática com significado equivalente em diferentes formas sinalizadas,CABEÇA-FECHAR -> Estar de cabeça fechada ; GARGANTA-DESCER-DIFÍCIL -> Engolir seco! Não consigo aceitar essa situação! ; GRANADA-PINO-BOCA SOLTAR -> Quero ver o circo pegar fogo! ; FÓSFORO-RISCAR JOGAR -> Quero ver o circo pegar fogo! ; MÃOS-RECUAR -> Tirar o corpo fora! ; MÃOS-TIRAR -> Me deixe fora disso! ; MÃOS-LIMPAR -> Lavar as mãos.,LIBRAS.EXPRESSOES-IDIOMATICAS.019,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.370
LIBRAS.CLASSIFICADORES.1,classificadores,Articulação-boca classificadora com função semântica,"A articulação-boca pode ser usada como especificador classificador em sinais manuais, especialmente em verbos, substantivos e adjetivos, para indicar características como quantidade, movimento, estado, forma ou tamanho. Quando combinada com movimento repetitivo, reforça a lexicalização do sinal, especialmente em sinais de função substantiva ou adjetiva.",verbo classificador com articulação-boca que especifica característica do referente; sinal manual com função substantiva ou adjetiva; articulação-boca classificadora com repetição de movimento,"lábios semiapertados, com sopro, associados ao classificador que indica linha de tempo ; sopro com lábios apertados -> quantidade, movimento ; PEQUENO -> peeto ; BEBÊ -> peeto ; CRIANÇA -> peeto ; PEQUENO -> pepepe ; BEBÊ -> pepepe",LIBRAS.CLASSIFICADORES.002 ; LIBRAS.CLASSIFICADORES.003 ; LIBRAS.CLASSIFICADORES.004,"Todas as candidatas descrevem o uso da articulação-boca como recurso classificador que especifica características semânticas, com variações em função do tipo de sinal (verbo, substantivo, adjetivo) e presença de repetição para lexicalização.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.252; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.270; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.271
LIBRAS.CLASSIFICADORES.2,classificadores,Contorno gestual para descrição de forma e tamanho,"O sinalizador utiliza o dedo indicador para descrever o contorno de um objeto, combinando movimento manual com direção do olhar para representar tamanho e forma, especialmente em contextos narrativos ou descritivos.","Quando se descreve um objeto com base em sua forma e tamanho, especialmente em contextos narrativos ou descritivos",JANELA (contorno com dedo indicador + olhar para cima) ; JANELA (contorno com dedo indicador + olhar para cima e direção ao referente),LIBRAS.CLASSIFICADORES.005,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.313
