id,categoria,titulo,descricao,gatilho,exemplos,ids_origem,justificativa_fusao,fontes
LIBRAS.CLASSIFICADORES.1,classificadores,Classificadores para representar referentes no espaço,"Classificadores são usados para representar um referente em uma localização específica no espaço, especialmente quando o referente é um objeto ou entidade com forma definida. A localização no espaço é determinada pela posição da mão, direção do olhar e intensidade do movimento, podendo incluir profundidade espacial com elementos atrás do outro, confirmada pelo olhar direcionado para trás.","Referente que pode ser representado por uma forma física ou configuração de mão; quando se representa uma cena com múltiplos elementos em diferentes planos espaciais, como um menino e um policial atrás dele; quando o sinalizador posiciona um signo em um local específico do espaço, com base em direção visual e movimento direcional",CARRO CL(carro passou um pelo outro) ; menino e policial um atrás do outro no espaço ; direção do olhar para cima ; direção do olhar para trás ; posição da mão em local específico,LIBRAS.CLASSIFICADORES.001 ; LIBRAS.CLASSIFICADORES.009 ; LIBRAS.CLASSIFICADORES.010,"Todas as três candidatas descrevem o uso de classificadores para representar objetos ou entidades em posições espaciais específicas, com base em localização, direção visual e profundidade, sendo fenômenos distintos apenas em detalhes de exemplo, mas unificados pelo mesmo princípio espacial.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.314; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.315; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.125
LIBRAS.CLASSIFICADORES.2,classificadores,Classificadores com verbos sem concordância,"Classificadores são comumente usados com verbos sem concordância para indicar movimento, forma ou localização de objetos. Eles podem incorporar informação sobre o objeto, ação e até número ou grau, formando predicados complexos que funcionam como um único sinal, especialmente em contextos de descrição ou narrativa.",Verbo sem concordância com objeto movimentado ou com forma específica; uso de classificador com verbo (ex: CL(carro)-BATER-POSTE); sinal que envolve movimento ou configuração de mão para representar objetos ou ações complexas,JOÃO aAJUDARb MARIA ; JOÃO <aDARb>do LIVRO ; <CL(carro)-BATER-POSTE+>cl ; <CL(pessoas)-CRUZANDO-ENTRE-SI>cl ; VIDEOCONFERÊNCIA ; HIPERTEXTO,LIBRAS.CLASSIFICADORES.002 ; LIBRAS.CLASSIFICADORES.004 ; LIBRAS.CLASSIFICADORES.005,"As três candidatas descrevem o uso de classificadores em combinação com verbos sem concordância para expressar ações, movimentos e relações espaciais, com foco na formação de predicados complexos que integram objeto, ação e localização.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.208; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.155; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.201
LIBRAS.CLASSIFICADORES.3,classificadores,Classificadores para objetos animados e inanimados,"Classificadores são usados para representar objetos animados e inanimados, com variação de configuração de mão e movimento que refletem características do objeto, como forma, tamanho, movimento ou estado. Essa representação pode incluir especificações por articulação-boca, especialmente em sinais com função substantiva ou adjetiva.","Referência a objeto com características distintas (ex: pessoa, carro, livro); sinal manual com função substantiva ou adjetiva; articulação-boca classificadora com repetição de movimento",CLASSIFICADOR(Pessoa) -> CLASSIFICADOR(Pessoa) ; CLASSIFICADOR(Carro) -> CLASSIFICADOR(Carro) ; PEQUENO -> peeto ; BEBÊ -> peeto ; CRIANÇA -> peeto ; PEQUENO -> pepepe ; BEBÊ -> pepepe,LIBRAS.CLASSIFICADORES.003 ; LIBRAS.CLASSIFICADORES.007 ; LIBRAS.CLASSIFICADORES.008,"As três candidatas tratam da representação de objetos por classificadores com base em características semânticas e morfológicas, incluindo uso de articulação-boca para especificar substantivos e adjetivos, com variação de repetição para maior lexicalização.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.270; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.271; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.197
LIBRAS.CLASSIFICADORES.4,classificadores,Articulação-boca classificadora,"A articulação-boca é usada para especificar características classificadoras ao sinal manual, como quantidade, movimento, estado ou intensidade, especialmente em verbos classificadores ou sinais com função substantiva ou adjetiva. Pode incluir movimento repetitivo para indicar maior lexicalização.",Verbo classificador com articulação-boca que especifica característica do referente; sinal manual com função substantiva ou adjetiva; articulação-boca classificadora com repetição de movimento,"lábios semiapertados, com sopro, associados ao classificador que indica linha de tempo ; sopro com lábios apertados -> quantidade, movimento ; PEQUENO -> peeto ; BEBÊ -> peeto ; CRIANÇA -> peeto ; PEQUENO -> pepepe ; BEBÊ -> pepepe",LIBRAS.CLASSIFICADORES.006,"As três candidatas descrevem o uso da articulação-boca como complemento semântico em classificadores, com foco em especificação de características e intensificação lexical, sendo fenômenos interdependentes e parte de um mesmo sistema.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.252
LIBRAS.CLASSIFICADORES.5,classificadores,Transferência espacial e incorporação de ações,"A transferência espacial é usada para representar profundidade, movimento ou relações entre elementos em uma cena, com base na disposição no espaço e direção visual. O narrador pode incorporar o objeto ou personagem, transformando-se fisicamente nele para representar ações, sentimentos ou percepções, especialmente em narrativas visuais.","Quando se representa uma cena com múltiplos elementos em diferentes planos espaciais, como um menino e um policial atrás dele; quando se narra uma ação ou estado de um personagem, especialmente em narrativas visuais",menino e policial um atrás do outro no espaço ; olhar do menino direcionado para trás ; narrador desempenha o papel do personagem ; olhos do narrador enunciam o que o desenho mostra,LIBRAS.CLASSIFICADORES.012,"As duas candidatas descrevem processos de representação espacial e incorporação narrativa, onde o espaço de sinalização é usado para criar profundidade e o narrador assume o papel do personagem, sendo fenômenos complementares em narrativas visuais.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.316
LIBRAS.CLASSIFICADORES.6,classificadores,Transferência de movimento e vibração para criar significados,"O movimento entre dois sinais é usado para criar um novo significado, como a junção de 'fora' e 'dentro' para formar 'juntos'. A vibração é representada por sinais manuais combinados com expressão facial e movimento que transmitem sensações táteis ou corporais, como o estalar de um beijo.","Quando dois sinais são conectados por um movimento direcional que altera ou cria um novo significado; quando se representa uma sensação vibratória sentida pelo corpo, como um carro passando ou um beijo na orelha",movimento de 'fora' para 'dentro' resultando em 'juntos' ; sinal de beijo com movimento vibratório na orelha,LIBRAS.CLASSIFICADORES.011 ; LIBRAS.CLASSIFICADORES.013,"As duas candidatas tratam de processos de transformação semântica por meio de movimento direcional e vibração corporal, sendo fenômenos distintos mas relacionados à expressão de ações e sensações físicas.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.315; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.317
LIBRAS.CLASSIFICADORES.7,classificadores,Uso de classificadores para representar objetos e ações,"Classificadores em Libras são usados para representar objetos, ações, movimentos e relações espaciais, com configurações manuais específicas.","Quando se descreve objetos, movimentos ou relações espaciais",CLASSIFICADOR PARA CARRO ; CLASSIFICADOR PARA ANDAR,LIBRAS.CLASSIFICADORES.014,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.325
LIBRAS.SINTAXE.1,sintaxe,Topicalização com marcação não-manual,"A topicalização em Libras é marcada por uma expressão não-manual < >t no início da frase, posicionando o tópico na posição mais alta da estrutura sintática, acima de CP, e permitindo variações de ordem como OSV. A marcação não se estende sobre a oração inteira, mas está associada apenas ao tópico, funcionando como uma adjunção. A ordem do tópico é sempre anterior à marcação interrogativa ou negativa.","frase com tópico no início, marcado por < >t","< >t ; <FUTEBOL>t <JOÃO GOSTAR NÃO>n ; <FUTEBOL>t <JOÃO GOSTAR>mc ; <FUTEBOL>t <JOÃO GOSTAR>sn ; <*FUTEBOL, JOÃO GOSTA>t ; <BOLA-FUTEBOL>t, <ONDE O JOÃO PEGAR>qu ; <CARRO>t <QUAL DELE?>qu ; *<<CARRO QUAL TEU?>qu>t",LIBRAS.SINTAXE.001 ; LIBRAS.SINTAXE.002 ; LIBRAS.SINTAXE.003 ; LIBRAS.SINTAXE.004,"Todas as candidatas descrevem a mesma estrutura sintática de topicalização em Libras, com marcação não-manual < >t, posição acima de CP, e efeitos sobre a ordem da frase e escopo da marcação.",Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.128; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.143; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.144; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.145
LIBRAS.SINTAXE.2,sintaxe,Foco com cópia do constituinte e marca não-manual afirmativa,"Construções com foco em Libras derivam a ordem SOV a partir da estrutura S(V)OV, marcadas por cópia do constituinte enfatizado e pela presença de uma marca não-manual afirmativa, que indica ênfase sintática e prosódica.",frase com verbo duplicado e marca não-manual afirmativa,EU PERDER LIVRO <PERDER>mc,LIBRAS.SINTAXE.005,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.149
LIBRAS.SINTAXE.3,sintaxe,Posicionamento de CP à esquerda de IP em orações interrogativas,"Em Libras, a estrutura da frase apresenta CP (Complementizer Phrase) posicionada à esquerda de IP (Inflectional Phrase), com elementos interrogativos movidos para [Spec CP], o que determina a ordem dos sinais em orações interrogativas e subordinadas.",Presença de oração interrogativa ou subordinada,DE QUEM JOÃO GOSTAR ; EU QUERO SABER <QUEM O JOÃO ESCOLHER>qu~~,LIBRAS.SINTAXE.006,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.184
LIBRAS.SINTAXE.4,sintaxe,Distinção entre nome e verbo por posição sintática,"A categoria gramatical de um sinal (nome ou verbo) em Libras é determinada pela sua posição na frase e pelas propriedades distribucionais, não por mudanças fonológicas ou morfológicas, permitindo que o mesmo sinal funcione como nome ou verbo conforme o contexto sintático.",Sinal que pode funcionar como nome ou verbo dependendo da posição na frase,TELEFONE (um movimento) ; COMER (dois movimentos internos),LIBRAS.SINTAXE.007,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.212
LIBRAS.SINTAXE.5,sintaxe,Articulação-boca como marcador de vinculação em frases nominais,"A articulação-boca pode vincular sujeitos a verbos em frases nominais ou unidades prosódicas maiores, funcionando como recurso sintático para estabelecer relações gramaticais entre elementos da frase, especialmente em estruturas nominais.",frase nominal com articulação-boca que conecta sujeito a verbo,articulação-boca vinculando sujeito a verbo em frase nominal,LIBRAS.SINTAXE.008,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.261
LIBRAS.SINTAXE.6,sintaxe,Articulação-boca como desambiguadora de pares mínimos,"A articulação-boca é usada para desambiguar sinais que são idênticos em movimento manual, mas diferem semanticamente, permitindo distinguir entre significados diferentes, como gênero ou referente específico.",sinal manual com articulação-boca que distingue entre dois significados possíveis,irmão vs irmã com articulação-boca especificando sexo ; SPOUSE na Auslan com 'wife' ou 'husband' para especificar referente,LIBRAS.SINTAXE.009,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.261
LIBRAS.SINTAXE.7,sintaxe,Sincronicidade da articulação-boca com sinal manual,"A articulação-boca síncrona inicia e termina simultaneamente com o sinal manual, sendo semanticamente ancorada a ele e comum em substantivos e verbos, indicando uma ligação direta entre o movimento manual e a articulação oral.",sinal manual com articulação-boca que acompanha todo o movimento,REFLEXÃO + eeflexao ; ATÉ + ate (em diferentes variações de movimento),LIBRAS.SINTAXE.010,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.283
LIBRAS.SINTAXE.8,sintaxe,Articulação-boca reduzida no final do sinal manual,"A articulação-boca reduzida é produzida no final do sinal manual, com tempo de duração menor que o sinal, e está semanticamente ligada ao significado do sinal, funcionando como um marcador prosódico ou semântico final.",sinal manual com articulação-boca no final da produção,FORMAR + foopa ; HISTÓRIA + iistoiia,LIBRAS.SINTAXE.011,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.285
LIBRAS.SINTAXE.9,sintaxe,Articulação-boca estendida sobre sinais adjacentes,"A articulação-boca estendida se sobrepõe temporalmente a um ou mais sinais manuais, sendo influenciada semanticamente pelos sinais adjacentes, mesmo que não seja prototipicamente associada a todos, funcionando como um recurso prosódico ou discursivo.",articulação-boca que se estende por sinais anteriores ou posteriores ao sinal prototípico,titaa sobre VER e TER ; ooxe sobre ATÉ e HOJE ; tatuaau sobre sinais adjacentes a NATURAL,LIBRAS.SINTAXE.012,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.286
LIBRAS.SINTAXE.10,sintaxe,Articulação-boca sobreposta sem relação semântica,"A articulação-boca sobreposta se sobrepõe a sinais manuais sem relação semântica direta, mas com função discursiva ou prosódica, como marcação de ritmo, ênfase ou transição entre ideias.",articulação-boca produzida sobre sinal manual sem relação semântica,copo sobre AJUDAR ; fasee-o-ee sobre AJUDA,LIBRAS.SINTAXE.013,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.288
LIBRAS.SINTAXE.11,sintaxe,Articulação-boca independente com significado lexical,"A articulação-boca pode ser produzida de forma independente do sinal manual, carregando significado por si só, especialmente em lacunas lexicais ou para solicitar repetição, funcionando como um sinal autônomo.",articulação-boca produzida sem sinal manual associado,tao-eteti sem sinal manual ENTENDER-NÃO,LIBRAS.SINTAXE.014,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.289
LIBRAS.SINTAXE.12,sintaxe,Ordem de sinais em narrativas visuais com foco na perspectiva,"A ordem dos sinais em narrativas visuais em Libras segue a perspectiva visual do narrador, com foco no que é visto, e não na sequência linear do tempo, permitindo uma representação espacial e temporal não convencional.","Em narrativas visuais, especialmente em contextos de descrição de cenas ou eventos",descrição de cena com foco no olhar do menino ; sequência baseada na visão do narrador,LIBRAS.SINTAXE.015,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.316
LIBRAS.PERGUNTA.1,pergunta,Marca não-manual interrogativa < >qu,"Perguntas com itens interrogativos (quando, onde, qual, etc.) são marcadas com a expressão não-manual < >qu, que indica a presença de uma pergunta. Essa marcação é obrigatória em construções interrogativas principais e se espalha sobre todo o IP (Inflectional Phrase), indicando que CP está à esquerda de IP. A direção visual e o movimento manual também contribuem para a formação dessas perguntas, especialmente quando o item interrogativo está em posição final, funcionando como foco duplo com o elemento mantido in situ.","Ocorrência de construção interrogativa com item interrogativo (quando, onde, qual, etc.) ou em posição final, com marca não-manual < >qu",< >qu ; JOÃO PEGAR <O QUE>qu ; QUEM GOSTAR MARIA QUEM ; O QUE JOÃO PEGAR O QUE ; ONDE VOCÊ VAI? ; QUAL É O SEU NOME? ; olhar direcionado para cima + sinal de 'quando?' ; olhar para trás + sinal de 'onde?',LIBRAS.PERGUNTA.001 ; LIBRAS.PERGUNTA.002 ; LIBRAS.PERGUNTA.003 ; LIBRAS.PERGUNTA.006 ; LIBRAS.PERGUNTA.007,"Todas as candidatas descrevem a marcação não-manual < >qu como elemento central na formação de perguntas em Libras, com variações em contexto (principal vs. subordinada), posição do item interrogativo e uso de direção visual, mas todos referem ao mesmo fenômeno gramatical fundamental: a marcação não-manual obrigatória para indicar interrogatividade.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.313; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.325; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.129; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.184; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.185
LIBRAS.PERGUNTA.2,pergunta,Marca não-manual interrogativa diferenciada < >qu~ em subordinadas e indiretas,"Interrogativas subordinadas e indiretas usam a marca não-manual < >qu~ com expressão facial mais tensa, indicando não apenas indagação, mas também desejo de confirmação. Essa marcação distingue claramente perguntas subordinadas de principais e é usada em contextos como 'eu quero saber' ou 'tu saber'.",Oração interrogativa em contexto subordinado (ex: após 'eu quero saber') ou em perguntas indiretas com intenção de confirmação,EU QUERO SABER <QUEM O JOÃO ESCOLHER>qu~~ ; EU QUERO SABER <QUEM JOÃO ESCOLHER QUEM> ; TU SABER <QUEM>qu~ IX CONQUISTAR ; TU SABER <QUEM>qu~ IX,LIBRAS.PERGUNTA.004 ; LIBRAS.PERGUNTA.005,"Ambas as candidatas descrevem o uso da marca não-manual < >qu~ em contextos de perguntas subordinadas e indiretas, com variações de função (desejo de confirmação vs. estrutura subordinada), mas referem ao mesmo fenômeno de distinção prosódica e facial entre tipos de perguntas.",Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.190; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.193
LIBRAS.CONCORDANCIA.1,concordancia,Concordância verbal com direção dos olhos e marcas não-manuais,"Em Libras, a concordância verbal é marcada tanto manualmente pelo movimento do verbo quanto não-manualmente pela direção dos olhos, que deve acompanhar a direção do movimento da mão. Essas marcas não-manuais são obrigatórias em verbos com concordância, diferentemente de verbos sem concordância, onde são opcionais.",verbo com concordância + sujeito e objeto localizados no espaço,(el@) <aOLHARb>do (el@) ; (el@) <aAJUDARb>do (el@) ; JOÃO <GOSTAR MARIA>do ; JOÃO <aAJUDARb MARIA>do,LIBRAS.CONCORDANCIA.001 ; LIBRAS.CONCORDANCIA.002,"Ambas as candidatas descrevem o mesmo fenômeno: a concordância verbal em Libras depende do movimento do verbo e da direção dos olhos, com marcas não-manuais obrigatórias em verbos com concordância.",Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.126; Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.154
LIBRAS.EXPRESSOES-IDIOMATICAS.1,expressoes-idiomaticas,Tag questions com marca não-manual,"Construções com marca não-manual em final de frase (ex: < >sn) podem indicar tag questions, com significado de confirmação, sendo um recurso idiomático da Libras para expressar dúvida ou solicitação de validação do que foi dito.",Frase com marca não-manual < >sn no final,JOÃO PEGAR <BOLA>sn ; JOÃO PEGAR <O QUE>qu,LIBRAS.EXPRESSOES-IDIOMATICAS.001,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.184
LIBRAS.EXPRESSOES-IDIOMATICAS.2,expressoes-idiomaticas,Construções manuais com classificadores como expressões convencionais,"Construções com verbos manuais e classificadores são expressões fixas e convencionais na Libras, usadas para expressar ações com instrumentos ou relações espaciais de forma natural, funcionando como unidades idiomáticas na língua.","uso de classificador com verbo manual (ex: PINTAR-PINCEL, BATER-POSTE)",<JOÃO>t <CASA>t <PINTAR-ROLO>cl ; <JOÃO>t <CARRO>t <CL(carro)-BATER-POSTE>cl,LIBRAS.EXPRESSOES-IDIOMATICAS.002,,Língua de Sinais Brasileira: Estudos Linguísticos (Quadros & Karnopp) — Cap.4 A sintaxe espacial p.200
LIBRAS.EXPRESSOES-IDIOMATICAS.3,expressoes-idiomaticas,Articulações-boca como reflexo do contato bilíngue,"Articulações-boca são formas de produção bucal que derivam do contato com a língua oral circundante, sendo comuns em surdos e CODAs, mesmo em contextos potencialmente monolíngues, funcionando como marca de bilíngue e identidade cultural.",presença de articulação-boca em surdos ou CODAs,[ff] com o sinal ACABAR ; [pa] ('pah') com SUCESSO,LIBRAS.EXPRESSOES-IDIOMATICAS.003,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.244
LIBRAS.EXPRESSOES-IDIOMATICAS.4,expressoes-idiomaticas,Articulação-boca como elemento de estilo discursivo,"A articulação-boca pode ser usada de forma estilística para representar atitudes, personagens ou expressões culturais, especialmente em surdos nativos que incorporam aspectos da cultura oral de forma teatral, funcionando como recurso idiomático expressivo.","articulação-boca usada para representar atitude, personagem ou estilo discursivo",sinalizante representando atitude de pessoa usando língua oral de forma teatral,LIBRAS.EXPRESSOES-IDIOMATICAS.004,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.261
LIBRAS.EXPRESSOES-IDIOMATICAS.5,expressoes-idiomaticas,Articulação-boca performática para imitar fala de ouvintes,"A articulação-boca performática é usada para imitar o comportamento de fala de ouvintes, especialmente em contextos narrativos, com sons como 'papapa' para representar tagarelice, sem referência direta à oralidade, mas à visualidade vibracional da língua, funcionando como expressão idiomática narrativa.",contexto narrativo envolvendo fala de ouvintes,TELEFONE + BONITO -> papapa ; situção com professora -> papapa,LIBRAS.EXPRESSOES-IDIOMATICAS.005,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.275
LIBRAS.EXPRESSOES-IDIOMATICAS.6,expressoes-idiomaticas,Morfemas faciais com valor morfêmico em expressões idiomáticas,"Expressões idiomáticas em Libras podem ser constituídas por morfemas faciais (como expressão da boca) que têm valor morfêmico, contribuindo para o significado idiomático, como em LÍNGUA-FORA (isso mesmo!) e LÁBIOS-FECHADOS (impressionante!).",Presença de sinais com expressão facial não manual que contribui para o significado idiomático,LÍNGUA-FORA ; LÁBIOS-FECHADOS ; LÁBIOS-TREME,LIBRAS.EXPRESSOES-IDIOMATICAS.006,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.345
LIBRAS.EXPRESSOES-IDIOMATICAS.7,expressoes-idiomaticas,Adaptação cultural de expressões idiomáticas da Língua Portuguesa,"Expressões idiomáticas da Língua Portuguesa são adaptadas para Libras com ajustes culturais que respeitam a modalidade visual e manual da língua, como substituir 'boca' por 'mãos' ou 'ouvidos' por 'olhos', mantendo o sentido original em formato visual.",Expressão idiomática em Português com base em partes do corpo que é adaptada para Libras,CALE AS MÃOS! (em vez de Cale a boca) ; VEJA (em vez de Ouçam) ; OLHOS-SAIR (em vez de Entrar por um ouvido e sair pelo outro),LIBRAS.EXPRESSOES-IDIOMATICAS.007,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.349
LIBRAS.EXPRESSOES-IDIOMATICAS.8,expressoes-idiomaticas,Significados metafóricos baseados em mapeamentos cognitivos,"Expressões idiomáticas em Libras frequentemente usam mapeamentos cognitivos que transferem conceitos de um domínio físico (como mãos, olhos) para um domínio abstrato (como fala, controle, emoção), resultando em significados conotativos e expressivos.","Uso de sinais corporais (mãos, olhos, corpo) para expressar ideias abstratas",MÃOS/DEDOS-BALANÇAR -> Papo furado ; MÃOS-LIMPAR -> Estou fora ; ESMAGAR -> Refere-se ao preconceito,LIBRAS.EXPRESSOES-IDIOMATICAS.008,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.352
LIBRAS.EXPRESSOES-IDIOMATICAS.9,expressoes-idiomaticas,Metáfora espacial/orientacional em expressões idiomáticas,"Expressões idiomáticas em Libras usam orientação espacial (para cima, para baixo, perto, longe) para representar valores emocionais ou conceituais, onde movimentos para cima indicam positividade e para baixo negatividade, funcionando como recurso idiomático de expressão emocional.",expressão idiomática envolve movimento de mão em direção ao corpo ou afastamento do corpo,AFASTAR-EU ; VOMITAR ; EMPURRAR-X ; CHOQUE ; APERTAR-PESCOÇO-TRÁS,LIBRAS.EXPRESSOES-IDIOMATICAS.009,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.367
LIBRAS.EXPRESSOES-IDIOMATICAS.10,expressoes-idiomaticas,Metáfora ontológica em expressões idiomáticas,"Expressões idiomáticas baseadas em metáforas ontológicas tratam conceitos abstratos (como ideias, emoções, conhecimento) como entidades físicas que podem ser manipuladas, armazenadas ou transferidas, como colocar algo na cabeça ou tirar da cabeça, funcionando como estrutura idiomática para expressar estados mentais.",expressão idiomática envolve ação de colocar ou tirar algo da cabeça,APRENDER ; ESQUECER ; CABEÇA-EXPLODIR,LIBRAS.EXPRESSOES-IDIOMATICAS.010,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.368
LIBRAS.MORFOLOGIA.1,morfologia,Flexão por sobreposição de movimentos simultâneos,"A flexão em Libras é realizada por sobreposição de movimentos simultâneos, onde morfemas são produzidos ao mesmo tempo, sobrepostos uns aos outros, em uma estrutura locação-movimento-locação, permitindo marcar concordância e aspecto gramatical.",morfemas produzidos simultaneamente com sobreposição de movimento,flexão de concordância ; flexão aspectual,LIBRAS.MORFOLOGIA.020,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.194
LIBRAS.MORFOLOGIA.2,morfologia,Morfemas-boca como afixos derivacionais,"Morfemas-boca em Libras funcionam como afixos derivacionais, combinando-se com sinais manuais para formar palavras complexas, não sendo independentes no léxico. Eles exigem coordenação dinâmica com os sinais manuais e podem envolver múltiplos articuladores não manuais, como cabeça e ombros, para alterar ou completar o significado. A articulação-boca pode atuar como morfema derivacional, especificar gênero verbal, transformar categoria gramatical, ou ser prototípica em sinais substantivos e adjetivos.",morfema-boca em combinação com sinal manual; presença de morfema-boca com sinal manual; morfema-boca associado a movimentos de cabeça ou ombros; sinal manual com necessidade de especificação de gênero; sinal manual com função substantiva ou adjetiva; sinal manual + articulação-boca especificadora,cs 'perto' ; th 'desleixadamente' ; oo grau surpreendente ; ESTOURAR+BOCA EM POW ; BALANÇO DE CABEÇA+ELEVAÇÃO DE SOBRANCELHAS+BOCA EM U ; ESCOLA-REGULAR -> NATURAL + articulação-boca 'eeculaa' ; COPIAR -> sinal manual + articulação-boca 'copiaa' ; IRMÃO -> iipa ; IRMÃO -> ii-pao ; ESCOLA -> esola ; ESTUDAR -> esola ; CASA -> poaaa ; CONHECER + ooesipeto -> CONHECIMENTO ; CASA -> ASA ; IGUAL -> IUA,LIBRAS.MORFOLOGIA.027 ; LIBRAS.MORFOLOGIA.028 ; LIBRAS.MORFOLOGIA.029 ; LIBRAS.MORFOLOGIA.030 ; LIBRAS.MORFOLOGIA.032 ; LIBRAS.MORFOLOGIA.033 ; LIBRAS.MORFOLOGIA.034 ; LIBRAS.MORFOLOGIA.035,"Todas as candidatas descrevem fenômenos relacionados ao uso de morfemas-boca como elementos derivacionais em Libras, com variações em função de coordenação, articuladores envolvidos, função gramatical e transcrição, mas todos pertencem ao mesmo fenômeno central de morfemas-boca como afixos derivacionais.",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.245; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.246; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.247; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.261; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.266; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.274; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.279; Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.293
LIBRAS.MORFOLOGIA.3,morfologia,Formação de sinais por iconicidade de contorno e ação,"Sinais em Libras são formados com base na imitação de formas (contorno) ou ações, especialmente em surdos adultos isolados, refletindo uma base iconicidade na criação de novos sinais.",Quando sinais são criados por surdos adultos isolados para representar entidades ou eventos,sinais com contorno de forma ; sinais com imitação de ação,LIBRAS.MORFOLOGIA.036,,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia p.311
