pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
voice2sign,LIBRAS.MORFOLOGIA.004,morfologia,Processos morfológicos simultâneos e sequenciais,"A morfologia das Línguas de Sinais combina processos simultâneos (como em compostos) e sequenciais (como em derivação), com ambos os tipos sendo usados para flexão e derivação.",formação de sinais com combinação de morfemas,True,LÍNGUA-DE-SINAIS^FLUENTE ; PALAVRA-CHAVE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,178,"A combinação e distribuição dos morfemas da Língua de Sinais brasileira pode ocorrer de forma simultânea ou sequencial, como Aronoff, Meier e Sandler (2005) anunciaram."
voice2sign,LIBRAS.MORFOLOGIA.005,morfologia,Morfemas lexicais como núcleo semântico,"Morfemas lexicais são os núcleos de significação dos sinais, representando conteúdos externos ao sistema linguístico, como objetos, ações e conceitos.",morfema com significado externo (não gramatical),True,CASA ; EX ; MÃE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,183,"São unidades lexicais com significação externa, com conteúdo e forma, indicam o sentido básico da palavra, uma vez que se referem a fatos do mundo extralinguístico."
voice2sign,LIBRAS.MORFOLOGIA.006,morfologia,Morfemas gramaticais como marcadores de função,"Morfemas gramaticais indicam funções gramaticais como número, gênero, tempo, aspecto, pessoa e são responsáveis por processos flexionais e derivacionais.","morfema que marca função gramatical (ex: tempo, número, gênero)",True,boca ; CM em X ; PALAVRA+++,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,184,"Os morfemas gramaticais dividem-se em (i) morfemas gramaticais derivacionais (prefixos e sufixos); (ii) morfemas gramaticais flexionais (desinências verbais e nominais referem-se ao tempo, modo, número, pessoa nos verbos, gênero e número nos nomes); e (iii) morfemas gramaticais classificadores (nomes ou verbos)."
voice2sign,LIBRAS.MORFOLOGIA.007,morfologia,Morfemas com movimento interno alterando configuração,"Quando a configuração de mão inicial é diferente da final, mas o movimento interno a transforma em uma mesma CM, o sinal é considerado monomorfêmico com CM idêntica inicial e final.",sinal com movimento interno que altera a CM inicial para torná-la igual à final,True,BRASÍLIA ; SUMIR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,181,"Ocorre que a CM inicial e final são a mesma; apenas o movimento interno da CM é alterado, como em (13) BRASÍLIA e (14) SUMIR."
voice2sign,LIBRAS.MORFOLOGIA.008,morfologia,Sinais com CMs diferentes em duas mãos,"Sinais realizados com duas mãos com configurações de mão diferentes são considerados monomorfêmicos se a CM inicial e final forem iguais nas duas mãos, mesmo que pareçam diferentes.","sinal com duas mãos com CMs diferentes, mas CM inicial e final iguais",True,REGRA ; CURSO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,182,"Sinais monomorfêmicos articulados com duas mãos com CMs diferentes, em que a CM inicial e a final são iguais nas duas mãos, como em (15) REGRA e (16) CURSO."
voice2sign,LIBRAS.MORFOLOGIA.009,morfologia,Morfemas com repetição sequencial não contam como múltiplos,"Repetições de um morfema no tempo, um após outro, não são contadas como múltiplos morfemas, mas como redundância do mesmo morfema.",repetição de um morfema em sequência temporal,True,OBRIGADO ; SINAL,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,179,"Morfemas repetidos, aqueles que se repetem no tempo, sequencialmente, um após outro, também não são contados duplamente."
voice2sign,LIBRAS.MORFOLOGIA.010,morfologia,Morfemas com CM duplicada perdem espelhamento na derivação,"Sinais monomorfêmicos com CM duplicada podem perder o espelhamento ao serem usados como base para novos sinais, sem perda de significado semântico.",sinal com CM duplicada usado como base para formação de novo sinal,True,LÍNGUA-DE-SINAIS^INFERIOR ; LÍNGUA-DE-SINAIS^FÁCIL,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,179,"O apagamento da duplicação ou da repetição, entretanto, não compromete o conteúdo semântico na derivação de novos sinais, justapostos ou aglutinados, resultantes da aproximação do morfema (antes duplicado) com outro morfema."
voice2sign,LIBRAS.MORFOLOGIA.011,morfologia,Composição por aglutinação com redução de morfemas,"Em compostos por aglutinação, um ou mais elementos dos sinais constituintes são suprimidos ou reduzidos, especialmente repetições de movimento ou configuração manual (CM), resultando em um sinal composto com estrutura morfologicamente modificada.",sinal composto formado por dois morfemas livres onde ocorre perda de repetição de movimento ou CM,True,CASA^ESTUDAR (escola) ; LETRAS^LIBRAS ; MULHER^BEIJO-NA-MÃO (mãe) ; COMER^MEIO-DIA (almoço) ; CASA^ANTIGA (museu),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,202,"Há composição por aglutinação simultânea quando o sinal composto é constituído por dois sinais originalmente realizados com a CM duplicada. Uma das CMs de cada sinal se apaga (redução / apagamento morfêmico da duplicação / do espelhamento do morfema), como acontece na concepção do sinal que denomina o curso Letras-Libras, em que ocorre o apagamento morfêmico da duplicação espacial do sinal (79) LETRAS e (80) LIBRAS, que resulta no sinal (81) LETRAS^LIBRAS."
voice2sign,LIBRAS.MORFOLOGIA.012,morfologia,Justaposição simultânea de sinais com duas mãos,"Em compostos simultâneos, dois sinais são articulados simultaneamente por ambas as mãos, sem modificação de movimento ou configuração, resultando em um sinal composto com estrutura simétrica e sem núcleo definido.",dois sinais com núcleos independentes articulados ao mesmo tempo por ambas as mãos,True,PALAVRA^PALAVRA (composição) ; UNIFORME-INES,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,200,"Compostos simultâneos ocorrem quando não têm núcleos e a realização dos elementos é simultânea. Os compostos simultâneos são constituídos de dois componentes articulados simultaneamente pelas duas mãos, como em (66)."
voice2sign,LIBRAS.MORFOLOGIA.013,morfologia,Composição por coordenação com núcleos simétricos,"Em compostos por coordenação, dois ou mais núcleos são articulados em relação simétrica, sem hierarquia semântica, resultando em um sinal composto com significado derivado da combinação dos elementos.",dois sinais com status lexical igual combinados em relação simétrica,True,MÉDICO^OLHO (oftalmologista),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,200,"b. Composição por coordenação: Ocorre quando o composto tem dois ou mais núcleos em relação simétrica, de coordenação (QUER et al., 2019, p.172; SANDLER; LILLO-MARTIN, 2009, p.72), como em (65):"
voice2sign,LIBRAS.MORFOLOGIA.014,morfologia,Composição por subordinação com núcleo modificado,"Em compostos por subordinação, um sinal atua como núcleo e outro como modificador ou complemento, com a categoria lexical do composto sendo a mesma do núcleo; a relação é assimétrica e semanticamente determinada.",um sinal atua como núcleo e outro como modificador em relação de subordinação,True,CASA^ESTUDAR (escola),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,199,"Composição por subordinação: Ocorre quando o composto tem um núcleo (radical) que é modificado por um morfema especificador / modificador. A categoria da unidade lexical resultante da composição é a mesma categoria do núcleo. A relação entre os elementos do composto por subordinação é assimétrica, o que acarreta uma relação de subordinação, semanticamente determinada."
voice2sign,LIBRAS.MORFOLOGIA.015,morfologia,Justaposição sequencial de sinais sem modificação,"Em justaposição sequencial, dois sinais são articulados um após o outro sem alteração de movimento ou configuração, mantendo-se a forma original de cada componente.",dois sinais articulados consecutivamente sem perda ou redução de elementos,True,CAVALO^LISTRA-PELO-CORPO (zebra) ; ÁGUA^CAMINHO (rio) ; ÁGUA^CÍRCULO (lago) ; ÁGUA^RETÂNGULO (piscina) ; ASSINAR^SEPARAR (divórcio),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,201,"Justaposição sequencial: Quando a composição ocorre com uma mão realizando um sinal após o outro), sem modificação, ou seja, os dois sinais são completamente sinalizados."
voice2sign,LIBRAS.MORFOLOGIA.016,morfologia,Justaposição com classificador como clítico,"Em certos compostos, um classificador é justaposto a um item lexical, funcionando como clítico, com a configuração manual do classificador articulada em relação ao sinal lexical.",classificador articulado junto a um sinal lexical em composição,True,CL-coisa-pequena^PERFURAR (alfinete) ; CL-coisa-pequena^APLICAR-NO-BRAÇO (agulha) ; DORMIR^CL-pessoa+ (alojamento),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,201,Justaposição de um classificador com um item lexical. Nesse processo o classificador funciona como um clítico. São exemplos desse processo os sinais:
voice2sign,LIBRAS.MORFOLOGIA.017,morfologia,Composição com empréstimo de estrutura oral,"Compostos não nativos são formados por empréstimos de estruturas de línguas orais circundantes, com significado, estrutura e iconicidade derivados do contato com línguas orais.",composto formado por influência de estrutura de língua oral,True,CASA^L (loja) ; LETRAS-LIBRAS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,198,"b) Compostos Não Nativos: Os compostos não nativos são aqueles constituídos por empréstimos. A composição por empréstimos ocorre como resultado do contato das Línguas de Sinais com as línguas orais circundantes, que emprestam estruturas para aquelas, ou por empréstimos de outras Línguas de Sinais (QUER et al., 2019, p.181)."
voice2sign,LIBRAS.MORFOLOGIA.018,morfologia,Flexão por repetição sequencial de morfemas livres,"A flexão em Libras pode ser realizada por repetição sequencial de morfemas livres, como no caso da pluralização, onde a repetição do sinal base indica pluralidade.",repetição sequencial de um sinal base para indicar flexão (ex: plural),True,CASA+++ (casas),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,194,"(55) CASA+++ (casas) TAMBÉM HÁ PROCESSOS DERIVACIONAIS QUE FAZEM USO DE MORFOLOGIA SIMULTÂNEA (EX. NOMES DERIVADOS). NESTE ESCOPO, QUEBRAM A CONCEPÇÃO TRADICIONAL O SINAL DE “COMPOSIÇÃO”, EM LIBRAS, CONSTITUÍDO PELA DERIVAÇÃO SIMULTÂNEA, POR UM PROCESSO DE JUSTAPOSIÇÃO DE DUAS VEZES O SINAL (51) PALAVRA, QUE EQUIVALE A (56) PALAVRA^PALAVRA (COMPOSIÇÃO), SENDO OS DOIS SINAIS ARTICULADOS, UM POR CADA UMA DAS MÃOS."
voice2sign,LIBRAS.MORFOLOGIA.019,morfologia,Derivação por modificação interna do sinal,"A derivação em Libras ocorre quando um morfema livre é modificado internamente (dentro do sinal) para formar um novo lexema, com alteração na configuração manual ou movimento.",morfema livre modificado internamente para formar novo sinal,True,PALAVRA^PALAVRA (composição),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,192,(47) DERIVAÇÃO PALAVRA (MORFEMA LIVRE) TROCAR (dentro do sinal) (MORFEMA LIVRE) - Apenas redução de uma mão
voice2sign,LIBRAS.MORFOLOGIA.021,morfologia,Morfemas base como raízes lexicais livres,"Morfemas base são componentes lexicais livres, com estatuto de raiz ou radical, que constituem a base para a formação de novos sinais por composição, derivação ou flexão.",morfema livre que atua como núcleo de formação de sinal,True,CASA ; LÍNGUA-DE-SINAIS ; PALAVRA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,192,"Morfemas base são componentes morfológicos da Língua de Sinais, ou seja, morfemas lexicais que determinam raízes, constituídas de morfemas livres, com estatuto ainda pouco definido, mas altamente produtivos na expansão termológica da Língua de Sinais brasileira."
voice2sign,LIBRAS.MORFOLOGIA.022,morfologia,Compostos verdadeiros em Libras,"Compostos verdadeiros em Libras apresentam ordem fixa e invariável, com supressão da repetição dos sinais componentes. O núcleo do composto está sempre à esquerda, e a troca da ordem resulta em estrutura agramatical.","Sinal composto formado por justaposição ou aglutinação de dois sinais, com significado semântico de um único conceito (ex: lugar)",True,CASA^CRUZ -> igreja ; *CRUZ^CASA -> agramatical,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,"Com supressão da repetição e ordem fixa, invariável; são aqueles que se dão por justaposição ou por aglutinação, como é o caso de (91) CASA^CRUZ (igreja) e que não pode ter sua ordem trocada como em (92) *CRUZ^CASA, porque essa alteração de ordem é agramatical"
voice2sign,LIBRAS.MORFOLOGIA.023,morfologia,Compostos aparentes em Libras,"Compostos aparentes em Libras têm ordem dos componentes variável, e cada sinal pode ocorrer isoladamente. A estrutura é gramatical em ambas as ordens.",Sinal composto formado por dois sinais que podem ser usados independentemente e cuja ordem pode ser invertida sem perda de gramaticalidade,True,PÃO^CASA -> padaria ; CASA^PÃO -> padaria,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,206,"A ordem dos elementos componentes é variável. Cada sinal pode ocorrer isoladamente, como nos exemplos a seguir (93) e (94): (93) PÃO^CASA (padaria) (94) CASA^PÃO (padaria)"
voice2sign,LIBRAS.MORFOLOGIA.024,morfologia,Derivação por modificação de parâmetros,"A derivação em Libras ocorre por alteração simultânea de parâmetros do sinal, como configuração de mão, movimento e orientação, permitindo a formação de novos sinais a partir de uma base lexical.",Formação de novo sinal a partir de uma unidade terminológica existente por mudança em parâmetros do sinal,True,MORFOLOGIA -> MORFEMA ; MORFOLOGIA -> COMPOSIÇÃO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,207,"Por meio de mudanças nos parâmetros do sinal, seja pela configuração de mão ou de movimento e orientação da mão, é possível derivar outras unidades terminológicas, como (95) MORFEMA, (96) COMPOSIÇÃO"
voice2sign,LIBRAS.MORFOLOGIA.025,morfologia,Derivação com numerais,"Numerais livres podem atuar como morfemas base para derivar novos sinais, especialmente em expressões temporais ou numéricas.",Uso de numeral como base para formar um novo sinal composto,True,DOIS -> DUAS SEMANAS ; DOIS -> BILÍNGUE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,207,"Os numerais também podem ocorrer como morfemas base para derivar outros sinais. É o caso do numeral DOIS, um morfema livre, que pode derivar sinais como (97) DUAS SEMANAS e (98) BILÍNGUE"
voice2sign,LIBRAS.MORFOLOGIA.026,morfologia,Derivação com morfemas presos,"Morfemas presos podem servir como base para a formação de novos sinais, especialmente em termos técnicos ou tecnológicos.",Uso de morfema preso com significado específico como base para formar um novo sinal,True,L -> VIDEOCONFERÊNCIA ; L -> HIPERTEXTO,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,208,"Morfemas presos também podem servir de morfema base para a criação de vários sinais, como o morfema preso L, que tem o significado de tela, pode derivar sinais como (99) VIDEOCONFERÊNCIA e HIPERTEXTO"
voice2sign,LIBRAS.MORFOLOGIA.031,morfologia,Restrição de coocorrência de morfemas-boca com sinais manuais,"Os morfemas-boca têm restrições de uso e não podem ser combinados com quaisquer sinais manuais; sua coocorrência é limitada a certos sinais específicos, com mudanças de significado ou função.",morfema-boca associado a sinal manual específico que altera seu significado,True,sinal GORDO com bochechas infladas vs sinal GORDINHO com bochechas reduzidas ; morfema-boca 'th' apenas com sinal BILÍNGUE,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,254,"E) Possuem restrições para coocorrer com sinais e modulações aspectuais. Essa talvez seja a propriedade que mais evidencia seu caráter morfológico. Os morfemas-boca são quase sempre combinados com sinais manuais; no entanto possuem limitações de uso, não podem ser combinados com quaisquer sinais (PÊGO, 2013)."
voice2sign,LIBRAS.MORFOLOGIA.038,morfologia,Variação morfológica em expressões idiomáticas,"Expressões idiomáticas podem sofrer variações morfológicas sutis que ampliam ou ajustam seu significado, mantendo a base morfológica original.",Expressão idiomática com variação morfológica que altera ou ajusta o significado,True,OLHOS-SALTAR -> Arregalar os olhos. ; OLHOS-INCHAR -> Encher os olhos. ; OLHOS-QUICAR -> Abismado! ; OLHOS-CAIR -> Olhos arregalados! ; OLHOS-CAIR ROUPA-LIMPAR -> Inacreditável!,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,375,"Essa possibilidade linguística é recorrente e mostra o quanto as expressões idiomáticas sinalizadas são produtivas, uma vez que, sob os processos de criatividade linguística, a partir de uma base morfológica, surge uma série de contextos idiomaticos criativos, afins, mas diferenciados."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.001,expressoes-idiomaticas,Supressão da duplicação em sinais com ETC,"Em sinais compostos com ETC, a duplicação da mão e a repetição do sinal principal são suprimidas para formar o sinal ETC.",Sinal composto com ETC que segue a estrutura de supressão da repetição do sinal principal,True,LEÃO^ETC ; MAÇÃ^ETC ; ROUPA^ETC,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,204,Eventual supressão da duplicação da mão para realização do sinal ETC. (86) LEÃO^ETC (animais)
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.005,expressoes-idiomaticas,Técnicas de visualidade para treinamento de sinalização,"Técnicas como assistir a filmes sem áudio, traduzir para Libras, usar espelho e autoavaliação são práticas convencionais para desenvolver a percepção visual e a fluência em Libras.",Quando se treina a percepção visual e a produção de Libras em contextos educacionais,True,"assistir ao filme sem legenda e sem áudio ; traduzir em Língua de Sinais para colegas ; filme e grave usando os sinais, depois faça sua autoavaliação",Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,318,"Estas são as técnicas da visualidade e sua perspectiva visual que podem ser aperfeiçoadas com o tempo, assim como todas as línguas do mundo."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.006,expressoes-idiomaticas,Criação de sinais para blocos de sentido complexo,"A Língua de Sinais brasileira produz sinais únicos que representam ideias complexas ou estruturas oracionais, em vez de combinar múltiplos sinais para expressar o mesmo significado.",Quando um conceito complexo ou estrutura oracional precisa ser expresso em Libras,True,A LÍNGUA DE SINAIS BRASILEIRA CRIA SINAIS QUE REPRESENTAM BLOCOS DE SENTIDO COMPLEXO ; UM SINAL SIMPLES PODE REPRESENTAR UMA ESTRUTURA ORACIONAL EM PORTUGUÊS,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,339,"Assim, um forte efeito da modalidade das Línguas de Sinais está em traduzir sentidos complexos em unidades sinalizadas representadas por unidades lexicais manuais sinalizadas simples ou por unidades lexicais sinalizadas constituídas por expressões faciais, como aquelas constituídas apenas de morfemas-boca."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.007,expressoes-idiomaticas,"Expressões idiomáticas em Libras são reconhecidas por regularidade, durabilidade e significação conotativa","Uma expressão idiomática em Libras é identificada não pela estrutura lexical ou morfológica, mas pela repetição frequente em diferentes contextos (regularidade), pela permanência ao longo do tempo (durabilidade) e pelo significado não literal (conotativo ou metafórico), que não pode ser deduzido do sentido das unidades lexicais isoladas.",Análise de uma unidade lexical ou combinação de sinais em uso recorrente em discursos de sinalizantes,True,CABELOS-EM-PÉ -> Ficar de cabelos em pé (por susto) ; MÃOS LEVES -> Tem fluência em Libras,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,347,"O critério da regularidade identifica se uma expressão se repete em diversos contextos, nos diferentes discursos de sinalizantes. O critério da durabilidade nos mostra se a expressão é eventual, se é de uso recente ou se já incorporou ao léxico da Língua de Sinais brasileira. O critério da significação metafórica ou conotativa nos mostra se a expressão tem sentido literal (denotativo) ou não literal (conotativo)."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.008,expressoes-idiomaticas,Expressões idiomáticas podem ser constituídas por um ou mais sinais,"Uma expressão idiomática em Libras pode ser formada por um único sinal (ex: CABELOS-EM-PÉ) ou por uma combinação de sinais (ex: CABEÇA DURA), sem que a quantidade de sinais determine se é ou não idiomática.",Presença de uma unidade lexical sinalizada simples ou complexa em uso recorrente,True,CABELOS-EM-PÉ ; CABEÇA DURA ; CARA-QUEBRAR ; ORELHA CARA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,342,"Existem Expressões Idiomáticas constituídas de apenas uma unidade lexical sinalizada... Existem expressões idiomáticas constituídas por mais de uma unidade lexical sinalizada, ou seja, por mais de um sinal."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.011,expressoes-idiomaticas,"Expressões idiomáticas em Libras refletem experiências culturais compartilhadas sobre olhos, mãos e corpo","Expressões idiomáticas em Libras frequentemente se baseiam em marcas culturais visuais e corporais, como olhos (visão), mãos (manualidade) e corpo (expressão corporal), que são centrais na experiência linguística surda.","Presença de expressões idiomáticas com foco em olhos, mãos ou corpo",True,MÃOS LEVES ; MÃOS DURAS ; OLHO CARO ; ORELHA BARATA ; ESMAGAR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,348,"Assim, os olhos para se referir à visão/visualidade dos surdos e as mãos para se referir à corporalidade/“manualidade” da Língua de Sinais têm grande destaque e produtividade na constituição idiomatica em Língua de Sinais brasileira."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.013,expressoes-idiomaticas,Expressões idiomáticas com base metafórica,"Expressões idiomáticas em Libras são frequentemente baseadas em mapeamentos metafóricos que estruturam o pensamento e a experiência, como metáforas estruturais, espaciais/orientacionais e ontológicas, e não devem ser interpretadas literalmente.",frase contém expressão idiomática sinalizada com significado não literal,True,Pessoa é tempero ; Pessoa é máquina ; Pessoa é animal ; Tempo é dinheiro ; Ideias são plantas,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,364,"O sistema conceptual linguístico da Língua de Sinais brasileira é intrinseca mente metafórico, demonstrando que a forma como pensamos, o que experienciamos e o que fazemos dia a dia são essencialmente metafóricos."
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.014,expressoes-idiomaticas,Expressões idiomáticas com metáfora estrutural,"Expressões idiomáticas baseadas em metáforas estruturais representam conceitos abstratos em termos de outros conceitos, como pessoas como tempero, máquinas ou animais, com base em domínios fonte e alvo.","expressão idiomática compara pessoas a tempero, máquinas ou animais",True,SAL-FALTA ; MÃO-LUBRIFICAR ; BRAÇO-JUNTA-ENCOLHER ; LESMA ; TARTARUGA,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,365,Pessoas são tempero: (74) SAL-FALTA; pessoas são máquinas: (76) MÃO-LUBRIFICAR; pessoas são animais: (78) LESMA
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.017,expressoes-idiomaticas,Expressões idiomáticas com significado convencional,"Expressões idiomáticas em Libras têm significados convencionais e fixos, que não são derivados da soma dos sinais componentes, e devem ser aprendidas como unidades completas.",expressão idiomática é apresentada como unidade com significado não literal,True,CARA-BATER ; OLHO-PISCAR ; PORTA-NA-CARA ; MANGA-ENROLAR ; QUEIXO-CAIR,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,354,EXPRESSÕES IDIOMÁTICAS SINALIZADAS GLOSAS E SIGNIFICADOS EM LÍNGUA PORTUGUESA
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.018,expressoes-idiomaticas,Expressões idiomáticas com falsos cognatos,"Algumas expressões em Libras têm forma semelhante a expressões em português, mas significados diferentes, sendo consideradas falsos cognatos.","expressão em Libras tem forma semelhante a expressão em português, mas significado distinto",True,MÃOS LEVES,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,363,"Em Língua de Sinais brasileira, entretanto, (73) refere-se a intérprete(s) de mãos leves, que sinalizam com grande leveza e suavidade:"
voice2sign,LIBRAS.EXPRESSOES-IDIOMATICAS.019,expressoes-idiomaticas,Expressões idiomáticas com base semântica variável,"Expressões idiomáticas com o mesmo significado podem ter representações diferentes em Libras, mesmo com base semântica semelhante, indicando variação linguística geográfica ou contextual.",Expressão idiomática com significado equivalente em diferentes formas sinalizadas,True,CABEÇA-FECHAR -> Estar de cabeça fechada ; GARGANTA-DESCER-DIFÍCIL -> Engolir seco! Não consigo aceitar essa situação! ; GRANADA-PINO-BOCA SOLTAR -> Quero ver o circo pegar fogo! ; FÓSFORO-RISCAR JOGAR -> Quero ver o circo pegar fogo! ; MÃOS-RECUAR -> Tirar o corpo fora! ; MÃOS-TIRAR -> Me deixe fora disso! ; MÃOS-LIMPAR -> Lavar as mãos.,Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,370,"Assim, é possível encontrar uma expressão idiomática de mesma base semântica com representação semelhante, como no caso de (93’) e (93’’), ilustrados a seguir:"
voice2sign,LIBRAS.CLASSIFICADORES.005,classificadores,Descrição de forma e tamanho com contorno gestual,"O sinalizador utiliza o dedo indicador para descrever o contorno de um objeto, combinando movimento manual com direção do olhar para representar tamanho e forma.","Quando se descreve um objeto com base em sua forma e tamanho, especialmente em contextos narrativos ou descritivos",True,JANELA (contorno com dedo indicador + olhar para cima) ; JANELA (contorno com dedo indicador + olhar para cima e direção ao referente),Gramática da Libras Vol.1 (INES/Quadros et al.) — Cap.5 Morfologia,313,"No terceiro frame, visualiza-se uma descrição do tamanho e da forma da JANELA feita com o dedo indicador do sinalizante, sendo muito recorrente o uso do dedo indicador realizando um contorno dos objetivos descritos."
