pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
sign2voice,ASLFD.NEGACAO.002,negacao,Uso de movimento e expressão facial para negação,"A negação em ASL é expressa por meio de movimento de cabeça (balanço lateral), expressão facial (olhos fechados, sobrancelhas franzidas) e velocidade do sinal. A intensidade da negação pode variar com o movimento e a expressão.","quando se nega uma ação, ideia ou afirmação",False,"NO: When you sign the word, close your eyes if you want to make it more emphatic.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),25,"When you sign the word, close your eyes if you want to make it more emphatic. This sign can be made as gentle as telling your favorite niece, no, or as harshly as possible by telling a pest, NO!"
sign2voice,ASLFD.PERGUNTA.008,pergunta,Formação de perguntas com expressão facial,"Perguntas em ASL são formadas principalmente por expressão facial (sobrancelhas levantadas, olhos arregalados) e, às vezes, por movimento de cabeça. Não há mudança estrutural obrigatória no sinal, mas a expressão facial é essencial.",em frases interrogativas,False,M-A-L-L	—	RIDE	—	WANT	YOU	Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),27,Terry: Do you want a ride to the mall? Sign: M-A-L-L — RIDE — WANT YOU Q
sign2voice,ASLFD.FOCO.004,foco,Uso de olhar e expressão facial para manter atenção,"O contato visual é essencial em ASL. O sinalizador deve manter o olhar no rosto do interlocutor, usando a visão periférica para acompanhar os movimentos das mãos, garantindo comunicação clara.",durante interações de comunicação em ASL,False,"Keep your eyes on the whole picture, from the signer’s abdomen on up to her head.",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),18,"Remember not to watch the signer’s hands primarily. You want to watch the signer’s hands through your peripheral vision. Keep your eyes on the whole picture, from the signer’s abdomen on up to her head."
sign2voice,ASLFD.MORFOLOGIA.022,morfologia,Uso de movimento labial para controle de velocidade no dedilhado,"Durante o dedilhado, é recomendado mover os lábios silenciosamente para acompanhar os sons das letras, mas sem pronunciar cada letra individualmente. Isso ajuda a manter o ritmo e a clareza.",durante o dedilhado de palavras,False,P-H-I-L-L-I-P,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),19,Silently mouth the letter sounds as you fingerspell the letters. Doing so helps you control your speed because you concentrate more on the letters. Don’t pronounce each letter individually; pronounce the sounds as you fingerspell.
sign2voice,ASLFD.PRONOMES.014,pronomes,Uso de 'POINT' para indicar referência ao interlocutor,"O sinal 'POINT' é usado para indicar que o sujeito está se referindo ao interlocutor, especialmente em frases com 'Buddy and I'. O ponto é feito em direção ao interlocutor para marcar a referência.","Quando se menciona um grupo que inclui o sinalizador e outra pessoa, com foco no interlocutor",False,Buddy and I are taking a trip -> B-U-D-D-Y (point) ME — TRAVEL — WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),70,Lindsey: Buddy and I are taking a trip. Sign: B-U-D-D-Y (point) ME — TRAVEL — WILL
sign2voice,ASLFD.EXPRESSOES-IDIOMATICAS.023,expressoes-idiomaticas,Glide hands down after sport sign to indicate player,"Após sinalizar um esporte, deslize as mãos para baixo ao longo dos lados do corpo para indicar o praticante do esporte (ex: golf → golfer, run → runner).",Frase com pessoa que pratica um esporte individual,False,Mark is a good golfer. -> M-A-R-K GOOD GOLF (AGENT) ; She is a runner. -> RUN (AGENT),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),254,"Glide your hands down the sides of your body after signing a sport to change from the sport to the player: golf to golfer, run to runner, and so on."
sign2voice,ASLFD.SINTAXE.102,sintaxe,Construção de frases com 'score' usando contagem,"O sinal 'SCORE' é feito como o sinal de 'count', com uma mão representando um time e a outra o outro time.",Frase sobre pontuação em competição,False,What's the score? -> SCORE WHAT Q ; The score is 3 to 2. -> SCORE 3 2,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,Here’s a helping tip: You sign score just like count. You may see some Deaf people sign one team’s score on one hand and the other team’s score on the other hand.
sign2voice,ASLFD.SINTAXE.103,sintaxe,Construção de frases com 'tournament' usando movimento de 'bracket',"O sinal 'TOURNAMENT' é feito com as duas mãos em forma manual (índice e médio dobrados), palmas voltadas para o interlocutor, com a mão dominante acima da passiva, alternando para cima e para baixo como um bracket.",Frase sobre torneio esportivo,False,The tournament is next week. -> TOURNAMENT NEXT WEEK ; We are in the tournament. -> WE IN TOURNAMENT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,"To sign tournament, start with both hands in the same handshape — index and middle fingers bent, palms facing the addressee, with your dominant hand higher than your passive hand. Now, alternate your hands up and down like making a bracket for a round-robin tournament."
sign2voice,ASLFD.VERBOS.021,verbos,Forma verbal para 'referee' ou 'umpire' com sinal de apito,"O sinal para 'referee' ou 'umpire' é feito colocando os dedos indicador e médio na boca, como se estivesse assoprando um apito, com movimento duplo.",Frase com árbitro ou juiz em competição,False,The referee is watching. -> REFEREE WATCHING ; The umpire called the play. -> UMPIRE CALL PLAY,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),250,"Signing referee or umpire is as simple as putting your index and middle fingertips on your lips, like blowing a whistle (and don’t forget that double motion)."
sign2voice,ASLFD.EXPRESSOES-IDIOMATICAS.024,expressoes-idiomaticas,Sinal 'K-O' para 'knocked out',"O sinal 'K-O' é usado para indicar que alguém está inconsciente ou desmaiado. É feito com a mão dominante em forma de K, começando no nível dos olhos, movendo-se para o lado da boca, com os olhos fechados e a cabeça inclinada.",Situação em que alguém está desmaiado ou inconsciente,False,He is knocked out. -> K-O,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),277,"You sign knocked out as K-O. With your dominant hand, start the K handshape at eye level, with the O handshape ending at the side of your mouth. Complete the sign with your eyes closed while bending your head to the side or in front."
sign2voice,ASLFD.EXPRESSOES-IDIOMATICAS.025,expressoes-idiomaticas,Sinal 'FEEL' com dedo indicador subindo,"O sinal 'FEEL' é feito movendo o dedo médio do estômago para o peito e para fora, indicando a sensação física. Se o polegar for levantado após o sinal, significa 'feel good'.",Expressão de sensação física ou bem-estar,False,I feel good. -> FEEL (com polegar para cima),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),277,"Sign feel by running your middle finger up your stomach, your chest, and outward. If you put your thumb up after signing feel, it means feel good."
sign2voice,ASLFD.CLASSIFICADORES.004,classificadores,Uso de classificadores para 'cast' em membros,"O sinal 'cast' é feito com a mão dominante em forma de C, deslizando duas vezes sobre o membro afetado. Se o cast estiver no braço, o sinal é feito no braço passivo; se no pé, aponta-se para a área. Para corpo inteiro, é fingerspellado como B-O-D-Y-C-A-S-T.","Frase com 'cast' em inglês, especialmente em contexto médico",False,She has a cast. -> CAST (com movimento no braço ou perna),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),283,"You sign cast by making the manual C handshape and placing it on your passive arm in a double sliding motion. If the cast is on a leg, point to the area. If it’s a body cast, fingerspell B-O-D-Y-C-A-S-T, or else you’ll be pointing all day."
sign2voice,ASLFD.CLASSIFICADORES.005,classificadores,Uso de classificadores para 'prescription',"O sinal 'prescription' é feito com os dedos R-X fingerspellados, seguidos por um movimento de quadrado com os dois indicadores, começando no topo e se encontrando na base, simbolizando 'slip'.",Frase com 'prescription' em inglês,False,She has a prescription. -> R-X (fingerspell) + quadrado com dois indicadores,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),283,You sign prescription with the manual letters R-X and then a square with both index fingers starting at the top and meeting at the bottom — it means “slip.”
