pipeline,id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
voice2sign,ASLFD.SINTAXE.033,sintaxe,Uso de 'straight' para direção e estado,O sinal 'STRAIGHT' usa a forma manual B e é movido diretamente à frente. O mesmo sinal pode significar 'sober' dependendo do contexto. Também é usado para indicar virar à esquerda ou direita.,Indicação de direção reta ou estado de sobriedade,True,English: Go straight; don’t turn. -> Sign: STRAIGHT — TURN — DON’T,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),147,"To sign straight, use the B manual handshape and then move it straight out in front of you, bending your wrist. The sign for straight is also one sign for sober — the sentence’s context tells you which word is being signed."
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.009,expressoes-idiomaticas,What an interesting job,"Expressão usada para elogiar ou demonstrar interesse em um cargo ou trabalho. Traduz-se literalmente como 'JOB INTERESTING TRUE', indicando que o trabalho é verdadeiramente interessante.",Ao ouvir ou comentar sobre um trabalho ou cargo que parece fascinante ou incomum,True,English: What an interesting job. -> Sign: JOB — INTERESTING — TRUE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),137,Kim: What an interesting job. Sign: JOB — INTERESTING — TRUE
voice2sign,ASLFD.SINTAXE.034,sintaxe,Uso de 'after' e 'before' em relações temporais,Os sinais 'AFTER' e 'BEFORE' são usados para indicar sequência temporal. São sinalizados com movimentos que indicam progressão ou antecedência no tempo.,Expressão de sequência temporal em direções ou eventos,True,English: Turn east after two miles. -> Sign: TWO M-I-L-E-S FINISH — GO EAST,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),150,"Linda: Yes, but turn east after two miles. Sign: YES — BUT TWO M-I-L-E-S FINISH — GO EAST"
voice2sign,ASLFD.SINTAXE.035,sintaxe,Uso de 'near' e 'far' para distância,Os sinais 'NEAR' e 'FAR' são usados para indicar proximidade ou distância de um local. São sinalizados com movimentos da mão que aproximam ou afastam do corpo.,Descrever distância entre dois pontos ou locais,True,English: The cross street is near. -> Sign: CROSS STREET NEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),147,TABLE 7-2 lists the signs for the situational relationships you use to give directions as well as some landmarks and distances that you might use.
voice2sign,ASLFD.SINTAXE.036,sintaxe,Ordem de sinais em direções com landmark,"Em direções, os sinais de localização (landmarks) são posicionados antes do verbo de movimento, com o verbo de movimento no final da frase. O sinal de 'arrive' é usado para 'get to', e o sinal de 'there' pode indicar localização final.","Frase com direção que inclui um landmark (ex: lake, mountain, stop sign) e ação de chegada ou movimento",True,LAKE ARRIVE — RIGHT TURN ; MOUNTAIN BASE — SMALL STORE — THERE ; STOP SIGN ARRIVE — RIGHT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),152,"When you get to the lake, turn right. Sign: LAKE ARRIVE — RIGHT TURN"
voice2sign,ASLFD.VERBOS.004,verbos,Uso do verbo 'arrive' para 'get to',"O verbo 'arrive' é usado em vez de 'get to' em ASL para indicar chegada a um local, especialmente em contextos de direções.","Frase com 'get to' seguido de um local (ex: lake, mountain, stop sign)",True,LAKE ARRIVE — RIGHT TURN ; STOP SIGN ARRIVE — RIGHT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),152,"In ASL, you sign get to as arrive."
voice2sign,ASLFD.SINTAXE.037,sintaxe,Ordem de sinais em frases de localização com 'near',"O sinal 'near' é usado após o local de referência e antes do objeto que está próximo, com a estrutura: [local] — [objeto] — NEAR.",Frase com 'near' indicando proximidade entre dois locais,True,HIGHWAY — GAS STATION — NEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),156,The gas station is near the highway. Sign: HIGHWAY — GAS STATION — NEAR
voice2sign,ASLFD.VERBOS.005,verbos,Uso do verbo 'go over' para 'go across',"O verbo 'go over' é usado para indicar passagem sobre uma estrutura, como uma ponte, em ASL.",Frase com 'go across' seguido de uma estrutura (ex: bridge),True,BRIDGE — GO OVER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),156,Go across the bridge. Sign: BRIDGE — GO OVER
voice2sign,ASLFD.SINTAXE.038,sintaxe,Estrutura de frases com 'pass' em direções,"O sinal 'pass' é usado para indicar passagem por um local, seguido do nome do local e do verbo de movimento.",Frase com 'pass' seguido de um local (ex: park) e direção,True,P-A-R-K PASS — SOUTH THREE M-I-L-E-S GO,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),155,Pass the park and go three miles south. Sign: P-A-R-K PASS — SOUTH THREE M-I-L-E-S GO
voice2sign,ASLFD.SINTAXE.039,sintaxe,Uso de 'me' como objeto direto em frases de necessidade,"O pronome 'me' é usado como objeto direto em frases de necessidade, posicionado após o verbo e antes do objeto necessário.",Frase com 'I need' seguido de um objeto,True,PLEASE — FORK — KNIFE — SPOON — NEED ME ; THREE BOWLS — NEED ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),165,"I need another place setting, please. Sign: PLEASE — FORK — KNIFE — SPOON — NEED ME"
voice2sign,ASLFD.VERBOS.006,verbos,Uso do verbo 'have' para 'was in an accident',"O verbo 'have' é usado para indicar que algo aconteceu com um objeto, como um acidente com um carro.",Frase com 'was in an accident' referindo-se a um objeto (ex: car),True,FINISH — CAR — ACCIDENT — HAVE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),158,The car was in an accident. Sign: FINISH — CAR — ACCIDENT — HAVE
voice2sign,ASLFD.CONCORDANCIA.001,concordancia,Uso de 'me' como sujeito em frases com 'will',"Em frases com 'will', o pronome 'me' é usado como sujeito para indicar ação futura que afeta o próprio signador.",Frase com 'I will' seguido de um verbo de ação futura,True,TRAIN MISS — FLY ME — WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),158,"If I miss the train, I’ll fly. Sign: TRAIN MISS — FLY ME — WILL"
voice2sign,ASLFD.PRONOMES.005,pronomes,Uso de 'you' como objeto em frases de necessidade,O pronome 'you' é usado como objeto direto em frases de necessidade quando o sujeito é 'you' e o verbo é 'need'.,Frase com 'You need' seguido de um objeto,True,MOTORCYCLE HELMET — NEED YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),158,You need a motorcycle helmet. Sign: MOTORCYCLE HELMET — NEED YOU
voice2sign,ASLFD.SINTAXE.040,sintaxe,Estrutura de frases com 'but' para contraste,"O sinal 'but' é usado para introduzir uma contradição ou condição oposta, posicionado entre duas ideias principais.",Frase com 'but' conectando duas ações ou condições,True,PARTY GO — BUT HOME MIDNIGHT — MUST YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),159,Go to the party but be home at midnight. Sign: PARTY GO — BUT HOME MIDNIGHT — MUST YOU
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.010,expressoes-idiomaticas,EITHER/FINE como resposta a 'which one?',"Quando alguém pergunta 'which one?' em um contexto de escolha, 'EITHER' seguido de 'FINE' é uma resposta idiomática que significa 'qualquer um é bom'.",Resposta a uma pergunta 'which one?' com escolha entre duas opções,True,EITHER FINE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),161,Either apples or oranges would be fine. Sign response: EITHER FINE
voice2sign,ASLFD.SINTAXE.042,sintaxe,Ordem de objetos em frases de pedido,"Os itens desejados são sinalizados antes do verbo 'want' (QUERER), com o pronome 'me' no final da frase, formando a estrutura: [OBJETOS] — QUERER — ME.","Frase de pedido com 'I want...' em inglês, traduzida para ASL.",True,"I want eggs, not cereal. -> EGGS QUERER — CEREAL NÃO — ME ; I want a cheeseburger and fries. -> CHEESEBURGER — FRIES — QUERER — ME ; I want a fish sandwich and water. -> FISH SANDWICH — WATER — QUERER — ME ; I'd like a potato with my fish. -> MY FISH — POTATO JUNTO — QUERER — ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),169,"I want eggs, not cereal. Sign: EGGS WANT — CEREAL NOT — ME"
voice2sign,ASLFD.SINTAXE.043,sintaxe,Uso de 'now' e 'noon' para indicar tempo presente,"O sinal 'NOW' ou 'NOON' é usado no início da frase para indicar o tempo presente, especialmente em contextos de refeições, e é seguido por 'FOOD' para especificar a refeição.","Frase que indica o momento atual de uma refeição, como 'It's time for lunch.'",True,"I'm hungry, and it's time for lunch. -> AGORA TEMPO — NOON FOOD — HUNGRY ME ; I want a sandwich and salad for lunch. -> NOON FOOD — SANDWICH — SALAD — QUERER ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),172,"I’m hungry, and it’s time for lunch. Sign: NOW TIME — NOON FOOD — HUNGRY ME"
voice2sign,ASLFD.VERBOS.007,verbos,Uso do verbo 'serve' com 'finish' no início para passado,"Colocar 'FINISH' no início de uma frase adiciona o tempo passado a todo o enunciado, indicando que a ação já foi concluída.",Frase em passado com ação de servir refeições.,True,Soup and bread were served. -> FINISH — SOUP — BREAD — SERVE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),178,Finish at the beginning of a sentence adds past tense to the whole sentence.
voice2sign,ASLFD.MORFOLOGIA.009,morfologia,Uso do manual alphabet para alimentos com nomes compostos,"Alimentos com nomes compostos, como 'French fries' ou 'pizza', são sinalizados usando a alfabetização manual (datilologia) para partes do nome, especialmente quando o sinal não é intuitivo.",Quando o nome do alimento é composto e não tem um sinal direto ou não é intuitivo.,True,French fries -> F (repetido de um lado a outro) ; Pizza -> Z (com dedos dobrados),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),172,"For example, you sign French fries by repeating the letter F from one side to the other side as if you are dipping them, and you sign pizza by bending your index and middle fingers and then making a manual Z."
voice2sign,ASLFD.MORFOLOGIA.010,morfologia,Uso de abreviações para bebidas com letras manuais,Bebidas comuns como 'orange juice' são sinalizadas com as letras iniciais 'O' e 'J' em vez de sinalizar o nome completo.,Quando se sinaliza uma bebida comum que tem uma abreviação comum em ASL.,True,Orange juice -> O-J,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),169,Use the common abbreviations for orange juice and sign the letters O and J to convey this popular breakfast beverage.
voice2sign,ASLFD.TEMPO-ASPECTO.005,tempo-aspecto,Uso de 'R-A-R-E' para indicar cozedura rara,"Para indicar que uma carne está mal passada, use a datilologia para 'R-A-R-E', sem sacudir a mão, para evitar confusão com 'restroom' ou 'right'.",Quando se quer pedir uma carne mal passada em um restaurante.,True,The steak is rare. -> STEAK — R-A-R-E,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),177,"If you want your steak rare, fingerspell R-A-R-E. Don’t sign rare with a shaken R — the untrained eye could mistake that motion for “restroom” or the direction “right.”"
voice2sign,ASLFD.PRONOMES.006,pronomes,Uso do pronome 'me' no final da frase para indicar posse ou desejo,"O pronome 'ME' é colocado no final da frase para indicar que a ação ou objeto se refere ao próprio sinalizador, especialmente em frases de desejo ou posse.",Frase com 'I want...' ou 'I'd like...' em inglês.,True,"I want eggs, not cereal. -> EGGS WANT — CEREAL NOT — ME ; I'd like a potato with my fish. -> MY FISH — POTATO TOGETHER — WANT ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),169,"I want eggs, not cereal. Sign: EGGS WANT — CEREAL NOT — ME"
voice2sign,ASLFD.SINTAXE.044,sintaxe,Uso de 'what' para indicar promoção ou especial,A palavra 'SPECIAL' é seguida por 'WHAT' para indicar que algo está em promoção ou é especial no cardápio.,Frase que indica que um item está em promoção ou é especial.,True,Chicken and spaghetti are on special. -> SPECIAL — WHAT — CHICKEN — SPAGHETTI,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),178,Chicken and spaghetti are on special. Sign: SPECIAL — WHAT — CHICKEN — SPAGHETTI
voice2sign,ASLFD.SINTAXE.045,sintaxe,Uso de 'together' para indicar combinação de alimentos,"O sinal 'TOGETHER' é usado para indicar que dois alimentos são consumidos juntos, especialmente em frases de pedido.","Quando se quer expressar que dois alimentos são consumidos juntos, como um acompanhamento.",True,I'd like a potato with my fish. -> MY FISH — POTATO TOGETHER — WANT ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),179,I’d like a potato with my fish. Sign: MY FISH — POTATO TOGETHER — WANT ME
voice2sign,ASLFD.SINTAXE.046,sintaxe,Ordem de sinais em frases de comida e bebida,"Em frases sobre alimentos e bebidas, o padrão de ordem é: [objeto] — [atributo ou estado] — [ação ou verbo], com o sujeito geralmente implícito ou indicado por pronomes. O verbo 'EAT' ou 'DRINK' é frequentemente omitido quando o contexto é claro.","Frase sobre consumo de comida ou bebida, com objeto e atributo explícitos",True,TOSTADA — CHEAP ; COLD BEER ; WATER — WARM ; GLASS RED WINE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),183,Tostadas are cheap. Sign: TOSTADA — CHEAP
voice2sign,ASLFD.VERBOS.008,verbos,Verbo 'LIKE' com pronominação direta,"O verbo 'LIKE' em ASL é usado com o pronome 'ME' para indicar 'eu gosto', e com o pronome 'SHE' para indicar 'ela gosta', sem necessidade de repetir o sujeito. O pronome é colocado após o objeto.","Frase com 'gosto' ou 'gostar' de algo, com sujeito pessoal",True,EGG R-O-L-L-S — LIKE ME ; TORTILLAS — SHE LIKES,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),182,I like egg rolls. Sign: EGG R-O-L-L-S — LIKE ME
voice2sign,ASLFD.SINTAXE.047,sintaxe,Construção de perguntas com 'WHAT' no início,"Perguntas com 'WHAT' são formadas colocando 'WHAT' no início da frase, seguido do verbo ou ação, com a entonação facial de pergunta. O sujeito é geralmente implícito.",Frase interrogativa com 'o que' como elemento central,True,DRINK — WANT WHAT Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),186,What would you like to drink? Sign: DRINK — WANT WHAT Q
voice2sign,ASLFD.SINTAXE.048,sintaxe,Frase de ação com 'GO' e 'FINISH' para passado,"Para indicar ações passadas, especialmente em contextos de locais, o sinal 'FINISH' é usado antes do local, seguido do verbo 'GO' e do sujeito. Isso indica que a ação foi concluída.",Frase sobre ir a um local no passado,True,FINISH — MEAT STORE — GO ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),187,I went to the butcher's. Sign: FINISH — MEAT STORE — GO ME
voice2sign,ASLFD.SINTAXE.049,sintaxe,Construção de frases com 'TODAY' e 'SALE' para promoções,"Para indicar promoções ou ofertas do dia, o sinal 'TODAY' é colocado no início da frase, seguido do objeto e do sinal 'SALE', formando uma estrutura direta e concisa.",Frase sobre produto em promoção no dia,True,TODAY — MEAT — SALE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),189,The meat is on sale today. Sign: TODAY — MEAT — SALE
voice2sign,ASLFD.SINTAXE.050,sintaxe,Frase de preço com 'TWO' e 'ONLY ONE',"Para expressar promoções como 'dois por um', o sinal 'TWO' é seguido por 'PAY' e 'ONLY ONE', indicando que o pagamento é feito apenas por um item.",Frase com oferta de dois itens por preço de um,True,TWO STEAKS — PAY — ONLY ONE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),190,You can buy two steaks for the price of one. Sign: TWO STEAKS — PAY — ONLY ONE
voice2sign,ASLFD.SINTAXE.051,sintaxe,Frase de economia com 'FINISH' e 'SAVE' ou 'SPEND',"Para indicar que algo foi economizado ou gasto, o sinal 'FINISH' é usado no início da frase, seguido do verbo 'SAVE' ou 'SPEND' e do pronome 'ME' ou 'YOU', com o sujeito implícito.",Frase sobre economia ou gasto de dinheiro,True,FINISH — MONEY — SAVE ME ; FINISH — SPEND — (you is implied) TOO MUCH,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),190,I saved money. Sign: FINISH — MONEY — SAVE ME
voice2sign,ASLFD.SINTAXE.052,sintaxe,Frase de posse com 'YOURS' no final,"Para perguntar sobre posse, o sinal 'GLOVES' é seguido por 'YOURS Q', com a pergunta indicada pela entonação facial. O pronome 'YOURS' é colocado no final da frase.",Frase interrogativa sobre posse de objeto,True,GLOVES YOURS Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),192,Are these your gloves? Sign: GLOVES YOURS Q
voice2sign,ASLFD.SINTAXE.053,sintaxe,Frase de comando com 'YOUR' e 'WEAR',"Para dar ordens ou instruções sobre vestimenta, o sinal 'YOUR' é seguido pelo sinal 'WEAR', com o objeto no meio. O sujeito é implícito.",Frase de instrução para usar roupas,True,YOUR COAT WEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),193,Wear your coat. Sign: YOUR COAT WEAR
voice2sign,ASLFD.SINTAXE.054,sintaxe,Frase de atributo com objeto e adjetivo em sequência,"Para indicar características de objetos, como cor ou estado, o objeto é seguido diretamente pelo adjetivo, sem preposição. A estrutura é [objeto] — [adjetivo].","Frase com atributo de objeto (cor, temperatura, estado)",True,SCARF WHITE ; WATER WARM,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),195,The scarf is white. Sign: SCARF WHITE
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.014,expressoes-idiomaticas,Frase de oferta 'TWO FOR THE PRICE OF ONE',"Expressão idiomática usada para indicar promoção de dois itens por um preço. O sinal 'TWO' é seguido por 'PAY' e 'ONLY ONE', com a estrutura direta e sem preposição.",Oferta de dois itens por preço de um,True,TWO STEAKS — PAY — ONLY ONE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),190,You can buy two steaks for the price of one. Sign: TWO STEAKS — PAY — ONLY ONE
voice2sign,ASLFD.MORFOLOGIA.011,morfologia,Formação de compostos com sinais base,"Sinais compostos são formados pela combinação direta de dois ou mais sinais base, sem necessidade de modificação morfológica. A ordem dos sinais no composto segue a estrutura do significado, com o primeiro sinal geralmente indicando o tipo ou categoria e o segundo o objeto específico.","Quando se forma um sinal composto para roupas ou objetos, como 'T-SHIRT' ou 'SUNGLASSES'.",True,T-SHIRT -> T SHIRT ; SUNGLASSES -> SUN GLASSES,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),196,One way to sign T-shirt is with the manual handshape T and then shirt.
voice2sign,ASLFD.MORFOLOGIA.012,morfologia,Formação de sinais compostos com adjetivos,"Adjetivos são colocados diretamente após o substantivo no sinal composto, sem separação ou estrutura sintática adicional. A ordem é substantivo seguido por adjetivo(s), refletindo a estrutura do significado.","Quando se descreve um objeto com uma característica, como cor ou tamanho.",True,HER DRESS — BLUE WHITE ; HER PURSE — BLACK LEATHER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),207,Her dress is blue and white. Sign: HER DRESS — BLUE WHITE
voice2sign,ASLFD.SINTAXE.055,sintaxe,Ordem de elementos em frases de descrição,"Em frases que descrevem objetos, a estrutura é: [REFERENTE] — [CARACTERÍSTICA(S)]. O referente é sinalizado primeiro, seguido pela característica, com o sinal de '—' indicando a ligação semântica.","Quando se descreve um objeto com atributos, como cor, material ou estado.",True,YOUR DRESS — PRETTY ; HER BLOUSE — NICE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),198,English: Your dress is pretty. Sign: YOUR DRESS — PRETTY
voice2sign,ASLFD.SINTAXE.056,sintaxe,Estrutura de frases condicionais com 'if',"Frase condicional com 'if' é estruturada como: [IF + condição] — [resultado]. A condição vem antes do sinal de '—', seguida pelo resultado, com o sujeito do resultado sinalizado após o '—'.",Quando se usa 'if' para expressar uma condição que influencia um resultado.,True,IF PANTS WEAR — HIGH HEELS WEAR NOT ; IF BLOUSE YOU WEAR — TIE ME WEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),198,"English: If you wear pants, don’t wear high heels. Sign: IF PANTS WEAR — HIGH HEELS WEAR NOT"
voice2sign,ASLFD.SINTAXE.057,sintaxe,Estrutura de perguntas com 'where' e 'when',"Perguntas com 'where' ou 'when' são formadas com o sinal do objeto ou ação seguido por 'WHERE Q' ou 'WHEN Q', onde 'Q' indica a pergunta. O sinal 'Q' é usado para marcar a intenção interrogativa.",Quando se faz uma pergunta sobre localização ou tempo.,True,MY SWEATER — WHERE Q ; T-SHIRT SHOP — OPEN — WHEN Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),199,English: Where is my sweater? Sign: MY SWEATER — WHERE Q
voice2sign,ASLFD.SINTAXE.058,sintaxe,Estrutura de desejos com 'want',"A estrutura para expressar desejo é: [objeto] — [THAT (one)] — [WANT ME], onde 'THAT (one)' indica o objeto desejado e 'WANT ME' expressa o desejo do falante.",Quando se expressa desejo por um objeto específico.,True,SKIRT — THAT (one) — WANT ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),201,English: I want that skirt. Sign: SKIRT — THAT (one) — WANT ME
voice2sign,ASLFD.SINTAXE.059,sintaxe,Estrutura de preferência com 'like',"Para expressar preferência, o sujeito é sinalizado primeiro, seguido por 'LIKE ME' ou 'LIKE YOU', dependendo do sujeito. O objeto é sinalizado antes do verbo.",Quando se expressa preferência por um objeto.,True,LEATHER PANTS — LIKE ME ; BLACK SLACKS — YOU LIKE Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),210,English: I like the leather pants. Sign: LEATHER PANTS — LIKE ME
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.015,expressoes-idiomaticas,Sinalizar 'Speedos' como 'panties',"Quando se refere a 'Speedos' (biquínis masculinos), o sinal é feito como 'panties', não como 'swimsuit' ou 'trunks'. Isso é uma convenção fixa para esse tipo específico de roupa.",Quando se fala de 'Speedos' em contexto de roupas de banho masculinas.,True,Speedos -> PANTIES,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),204,"But if you’re talking Speedos, sign it like panties."
voice2sign,ASLFD.MORFOLOGIA.013,morfologia,Fingerspelling para itens específicos,"Itens como 'men’s swimming trunks' são fingerspellados, especialmente quando se refere a marcas ou tipos específicos. Isso é uma convenção fixa para evitar ambiguidade.",Quando se menciona 'men’s swimming trunks' ou itens com design específico.,True,men’s swimming trunks -> J-O-H-N-S,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),204,"You fingerspell men’s swimming trunks, or you can sign shorts."
voice2sign,ASLFD.SINTAXE.060,sintaxe,Uso do sinal 'FINISH' para indicar conclusão,"O sinal 'FINISH' é usado antes de descrever um evento passado, especialmente quando se fala de algo que já aconteceu, como vestir uma roupa. Serve como marcador de tempo passado.","Quando se descreve uma ação passada, como vestir uma roupa.",True,FINISH — HE WEAR SHIRT — YELLOW COTTON ; FINISH — HER PURSE — BLACK LEATHER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),208,English: He wore a yellow cotton shirt. Sign: FINISH — HE WEAR SHIRT — YELLOW COTTON
voice2sign,ASLFD.SINTAXE.061,sintaxe,Ordem de sinais em frases de pagamento,"Em frases sobre pagamento, o sinal de pagamento (PAY) vem após o sinal do método de pagamento, com o sujeito indicado por pronomes ou referência espacial. O tempo verbal é indicado por sinais como FINISH para passado.","Frase que descreve um pagamento com método específico (ex: cartão de crédito, dinheiro)",True,I’ll pay with my credit card. -> CREDIT (outline card) — PAY WILL ME ; She wrote a $50 check. -> FINISH — CHECK 5-0 DOLLARS — WRITE HER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),212,English: I’ll pay with my credit card. Sign: CREDIT (outline card) — PAY WILL ME
voice2sign,ASLFD.CLASSIFICADORES.002,classificadores,Uso de classificadores para cartão,"O sinal para cartão (ATM/DEBIT CARD ou CREDIT CARD) pode ser feito com um movimento de contorno de forma de cartão após o sinal base, ou com movimento de deslizar como se fosse em leitor de cartão.",Sinal para cartão de crédito ou débito,True,CREDIT (outline card) — YOURS USE ; A-T-M (outline card) — B-A-N-K — GIVE ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),213,"When signing ATM/debit card or credit card, outline a card shape after making the signs in Table 9-8."
voice2sign,ASLFD.SINTAXE.062,sintaxe,Construção de superlativos com 'top' ou 'worst',"Para indicar superlativo, após o adjetivo base (ex: cheap, expensive, warm, ugly), adiciona-se o sinal TOP para o maior grau ou WORST para o menor grau.",Frase que compara um item como o melhor ou pior em relação a outros,True,His coat is the warmest. -> HIS COAT — WARM — TOP ; Your shoes are the ugliest. -> YOUR SHOES — UGLY — WORST,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),218,"To sign that you found the cheapest or most expensive item, simply sign cheap or expensive and then sign the word top."
voice2sign,ASLFD.SINTAXE.063,sintaxe,Comparação com 'better' após adjetivo,"Para expressar comparação entre dois itens, após o adjetivo base (ex: cheap, expensive), adiciona-se o sinal BETTER para indicar superioridade relativa.",Frase que compara dois itens com 'better than',True,The red shirt is better than the green one. -> RED SHIRT — GREEN SHIRT — RED BETTER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),217,English: The red shirt is better than the green one. Sign: RED SHIRT — GREEN SHIRT — RED BETTER
voice2sign,ASLFD.TEMPO-ASPECTO.006,tempo-aspecto,Indicação de passado com 'finish',"O sinal FINISH é usado para indicar que uma ação foi concluída, funcionando como marcador de tempo passado em frases.",Frase no passado que descreve uma ação concluída,True,The event was cancelled. -> FINISH — EVENT — CANCEL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),222,You sign finish to show that the sentence is in past tense (see Chapter 2 for a discussion of tenses).
voice2sign,ASLFD.PRONOMES.008,pronomes,Uso de pronomes para sujeito em frases de pagamento,"O sujeito de uma frase de pagamento é indicado por pronomes como ME, HER, YOURS, que aparecem após o sinal do método de pagamento.","Frase de pagamento com sujeito específico (ex: I’ll pay, She wrote)",True,I’ll pay with my credit card. -> CREDIT (outline card) — PAY WILL ME ; She wrote a $50 check. -> FINISH — CHECK 5-0 DOLLARS — WRITE HER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),212,English: I’ll pay with my credit card. Sign: CREDIT (outline card) — PAY WILL ME
voice2sign,ASLFD.VERBOS.009,verbos,Uso de 'write down' e 'record' com mesmo sinal,"Os verbos 'write down' e 'record' compartilham o mesmo sinal em ASL, indicando que são sinônimos na estrutura de comunicação.",Frase que envolve anotar ou registrar algo,True,Write it down on your calendar. -> YOUR CALENDAR — WRITE DOWN,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),221,Write down and record share the same sign.
voice2sign,ASLFD.PRONOMES.009,pronomes,Uso de 'yours' para posse em frases de pagamento,"O pronome YOURS é usado para indicar posse no contexto de pagamento, substituindo 'your' em frases como 'use your card'.",Frase que envolve uso de um objeto de posse em transação,True,Use your credit card. -> CREDIT (outline card) — YOURS USE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),215,Robert: Use your credit card. Sign: CREDIT (outline card) — YOURS USE
voice2sign,ASLFD.EXPRESSOES-IDIOMATICAS.016,expressoes-idiomaticas,Indicação de 'bargain' com 'cheap' + 'top',"Para indicar que algo é o melhor negócio (bargain), sinaliza-se 'cheap' seguido de 'top', mesmo que o item não seja necessariamente barato, mas sim o mais vantajoso.",Situação de comparação de preços onde se busca o melhor valor,True,This item is the best bargain. -> CHEAP — TOP,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),217,"To sign that you found the cheapest or most expensive item, simply sign cheap or expensive and then sign the word top."
voice2sign,ASLFD.SINTAXE.066,sintaxe,Uso de 'if' para condição com estrutura direta,"A estrutura condicional 'if' é sinalizada com o sinal IF seguido pelo verbo principal e o sujeito, sem inversão, mantendo a ordem natural da frase.","Frase com condição 'if' (ex: If I buy blouses, I’ll need pants)",True,"If I buy blouses, I’ll need pants. -> IF BLOUSES BUY — PANTS NEED ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),215,"English: If I buy blouses, I’ll need pants. Sign: IF BLOUSES BUY — PANTS NEED ME"
voice2sign,ASLFD.SINTAXE.067,sintaxe,Uso de 'finish' para indicar conclusão de evento,"O sinal FINISH é usado para indicar que um evento foi concluído, especialmente em contextos de agendamento ou planejamento.",Frase que descreve um evento que foi cancelado ou encerrado,True,The event was cancelled. -> FINISH — EVENT — CANCEL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),222,The event was cancelled. Sign: FINISH — EVENT — CANCEL
