id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
LIBRAS.TEMPO-ASPECTO.003,tempo-aspecto,Marcador temporal ANTERIORMENTE para anterioridade,A glosa deve conter o sinal ANTERIORMENTE para marcar a oração adverbial temporal que situa o tempo do evento da oração matriz.,"A frase em português expressa uma relação temporal de anterioridade (ex: 'Até encontrar', 'antes de').",True,Até encontrar (a escola) minha mãe procurou muito uma escola de surdos especial. -> ENCONTRAR ANTERIORMENTE POSTERIORMENTE FS (mãe) PROCURAR ESCOLA SURDO ESPECIAL,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,224,Hipotaxe Adverbial Temporal marcada pelo sinal ANTERIORMENTE.
LIBRAS.TEMPO-ASPECTO.004,tempo-aspecto,Marcador temporal PRONTO para posterioridade,A glosa deve conter o sinal PRONTO para marcar a oração adverbial temporal que situa o tempo do evento da oração matriz.,"A frase em português expressa uma relação temporal de posterioridade ou conclusão (ex: 'Depois', 'quando terminou').",True,Estudar PRONTO DEPOIS IX (eu) FACULDADE PRONTO,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,224,Hipotaxe Adverbial Temporal marcada pelo sinal PRONTO.
LIBRAS.TEMPO-ASPECTO.005,tempo-aspecto,Uso de PRONTO para anterioridade temporal,"O sinal PRONTO deve aparecer na glosa para marcar a conclusão de um evento anterior, funcionando como conectivo temporal entre a oração dependente (preposta) e a oração principal.","A frase em português expressa uma relação temporal de anterioridade (ex: 'após terminar', 'depois de') onde a oração dependente antecede a principal.",True,"Após o terminar os estudos e, depois, a faculdade, fui trabalhar como professor nesta (escola). -> IX (eu) PEGAR-VAGA TRABALHAR IX (eu) PROFESSOR IX (nessa-escola) ESTUDAR PRONTO DEPOIS IX (eu) FACULDADE PRONTO IX (eu) PEGAR-VAGA TRABALHAR IX (eu) PROFESSOR IX (nessa-escola)",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,225,"Na sentença (82), o sinal PRONTO parece desempenhar um papel importante na articulação entre orações e na relação de temporalidade que se estabelece entre elas."
LIBRAS.SINTAXE.040,sintaxe,Omissão de marcadores não manuais na glosa,"Marcadores não manuais como aceno de cabeça, mouthing (ex: JÁ), direção do olhar e uso de boia (mão não dominante) NÃO devem ser representados na glosa escrita, pois a glosa é uma representação linear e manual.","A frase em português envolve orações temporais simultâneas ou não simultâneas que, em Libras, são articuladas com estratégias não manuais (boia, mouthing, aceno).",True,"Enquanto estava sentado e olhava para a janela, imaginava que era impossível para mim. -> DV (braços-sobre-a-mesa) SONHAR DV (braços-sobre-a-mesa) IMPOSSÍVEL IX (eu) ; Quando me formei, comecei a trabalhar dentro do INES, onde estou até agora. -> FORMAR PEGAR-VAGA TRABALHAR DENTRO INES ATÉ-AGORA",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,226,"A glosa NÃO CARREGA (a menos que haja anotação explícita em separado): expressão facial e demais marcadores não-manuais; uso do espaço de sinalização e localização dos referentes; direção, trajetória, velocidade ou repetição do movimento; configuração de mão."
LIBRAS.SINTAXE.041,sintaxe,Omissão de marcador de oração encaixada substantiva,A glosa não deve conter um item lexical ou marcador específico que indique a existência de uma oração encaixada substantiva; a articulação entre as orações é feita por justaposição.,A frase em português contém uma oração encaixada substantiva (que funciona como sujeito ou predicado).,True,Ler os lábios (era) impossível. -> DV (lábios) VER IMPOSSÍVEL ; Ler lábios de diferentes professores que se alternavam era difícil. -> TROCAR ORALIZAR PASSAR+ DIFÍCIL PALM-UP ; (Era) possível entender e visualizar (todos). -> POSSÍVEL ENTENDER OLHAR ; É muito especial vir aqui. -> ESPECIAL VIR,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,231,"Não há um sinal que marque a sentença encaixada, mas a proposição entre as duas sentenças emerge o contexto."
LIBRAS.SINTAXE.042,sintaxe,Ordem direta em oração encaixada substantiva,"A glosa pode apresentar a ordem direta, com a oração encaixada (sujeito) precedendo o predicado (verbo de estado).",A frase em português apresenta uma oração encaixada substantiva em ordem direta (Sujeito oracional + Predicado).,True,Ler os lábios (era) impossível. -> DV (lábios) VER IMPOSSÍVEL ; Ler lábios de diferentes professores que se alternavam era difícil. -> TROCAR ORALIZAR PASSAR+ DIFÍCIL PALM-UP,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,231,"A sentença (86) apresenta a ordem direta de sujeito e predicado. Ao invés de o sujeito ser desempenhado por um substantivo, tem-se, nesse caso, um exemplo de uma oração que desempenha a função de sujeito"
LIBRAS.SINTAXE.043,sintaxe,Ordem inversa em oração encaixada substantiva,"A glosa pode apresentar a ordem inversa, com o predicado (verbo de estado) precedendo a oração encaixada (sujeito), por razões discursivas.",A frase em português apresenta uma oração encaixada substantiva em ordem inversa (Predicado + Sujeito oracional).,True,(Era) possível entender e visualizar (todos). -> POSSÍVEL ENTENDER OLHAR ; É muito especial vir aqui. -> ESPECIAL VIR,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,233,"A sentença (88) é constituída por duas orações, sendo sujeito e predicado em ordem inversa: Predicado + Sujeito oracional. A sentença inicia com POSSÍVEL (ser possível), que desempenha a função de predicado"
LIBRAS.SINTAXE.044,sintaxe,Uso do conectivo O-QUE em orações encaixadas substantivas manuais,"A glosa deve conter o sinal O-QUE para introduzir a oração encaixada substantiva (seja ela subjetiva ou objetiva) quando a articulação é feita por um item lexical manual, em vez de apenas justaposição.","A frase em português contém uma oração encaixada substantiva introduzida por 'que' (ex: 'é o que', 'significa que', 'acredito que', 'mostra que') e a descrição indica que a articulação é manual.",True,"O mais importante é o que, sinalizar, vai [...] -> MAIS IMPORTANTE O-QUE SINALIZAR E (vai) ; Porque a inclusão significa que tem proposta... -> PORQUE INCLUSÃO IX (inclusão) SIGNIFICA O-QUE TER PROPOSTA... ; Eu acredito que o problema é a sociedade... -> ACREDITAR O-QUE PROBLEMA É SOCIAL... ; Isso mostra que o meu processo de aquisição... -> MOSTRAR O-QUE PROCESSO AQUISIÇÃO...",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,236,"A sentença (91), ao contrário das anteriores, apresenta um item lexical que contribui para evidenciar a relação entre as duas sentenças: O-QUE. Por isso, pode ser classificada como uma oração encaixada substantiva subjetiva manual."
LIBRAS.SINTAXE.045,sintaxe,Ordem inversa em orações encaixadas substantivas,"A glosa pode apresentar a ordem inversa, iniciando com o predicado oracional (ex: DIFÍCIL, MAIS IMPORTANTE) seguido pelo sujeito oracional, em vez da ordem direta (sujeito + predicado).",A frase em português é uma oração encaixada substantiva (subjetiva ou objetiva) e a descrição indica que o sinalizante optou pela ordem inversa por razões discursivas.,True,"É difícil eu responder certo. -> DIFÍCIL IX (eu) RESPONDER CERTO ; O mais importante é o que, sinalizar, vai [...] -> MAIS IMPORTANTE O-QUE SINALIZAR E (vai)",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,235,"A sentença (90), a exemplo das anteriores, também apresenta a ordem inversa entre sujeito e predicado. Inicia com o predicado oracional DIFÍCIL (ser difícil), que exerce a função sintática de predicativo do sujeito."
LIBRAS.SINTAXE.046,sintaxe,Uso de O-QUE como conectivo em orações encaixadas substantivas,"A glosa deve conter o sinal O-QUE para introduzir a oração encaixada substantiva objetiva direta, funcionando como conectivo entre a oração principal e a subordinada.",A frase em português contém uma oração encaixada substantiva objetiva direta introduzida por 'que' (ex: 'aprendi que...').,True,"Atualmente já aprendi que o que me fez me movimentar, crescer, desenvolver, também ser líder. -> AGORA IX (eu) APRENDER++ O-QUE MOVIMENTAR MAIS PROCESSO MOVIMENTAR IX (processo) TAMBÉM LÍDER",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,240,"O objeto direto da sentença é a oração encaixada substantiva objetiva direta, introduzida pelo conectivo O-QUE"
LIBRAS.SINTAXE.047,sintaxe,Omissão de conectivo relativo,A glosa não deve conter um item lexical que funcione como conectivo relativo (como 'QUE' ou 'QUAL') entre o termo antecedente e a oração relativa restritiva. As orações são articuladas por justaposição.,"A frase em português contém uma oração relativa restritiva (ex: 'que', 'quem', 'qual' referindo-se a um substantivo anterior).",True,"Tinha um amigo, que era meu vizinho... -> IX (eu) TROCAR TER UM AMIGO VIZINHO IX (eu) SEMPRE-JUNTO INTERAGIR",Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,250,"Não há um conectivo que articule as duas orações, mas é empregada a estratégia de justaposição entre as sentenças."
LIBRAS.PRONOMES.003,pronomes,Uso de IX como marcador relativo,"O sinal de apontação IX pode ser utilizado na glosa para exercer o papel sintático de conectivo ou marcador relativo, associando a oração relativa ao referente.",A frase em português contém uma oração relativa restritiva e a glosa utiliza um sinal de apontação (IX) para articular as orações.,True,Foi a desenhar que um amigo surdo me ensinou... -> DESENHAR IX (ele) AMIGO SURDO ENSINAR DESENHAR POSITIVO LEGAL DESENHAR.,Gramática da Libras Vol.2 (INES) — Cap.8 Articulação de orações,252,"É possível observar nesta sentença uma construção relativa restritiva manual, em que IX (ele) parece exercer um papel sintático de conectivo... demonstrando que o apontamento IX pode ser utilizado como marcador relativo."
