id,categoria,titulo,descricao,gatilho,verificavel_por_texto,exemplos,fonte_livro,fonte_pagina,fonte_citacao
ASLFD.SINTAXE.023,sintaxe,Ordem de sinais em perguntas com 'what' e 'where',"Em perguntas que envolvem 'what' ou 'where', o sinal do interrogativo vem no início da frase, seguido pelo sujeito e pelo verbo, com o sinal de 'Q' no final para indicar pergunta. O pronome 'you' é implícito quando o interlocutor já está presente.",Frase com pergunta que começa com 'what' ou 'where' e envolve o interlocutor direto,True,What do you mean? -> MEAN — WHAT Q ; Where are you moving? -> MOVING YOU — WHERE Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),121,MEAN — WHAT Q (the word “you” is implied because you’re talking to that person already)
ASLFD.SINTAXE.024,sintaxe,Respostas curtas com intensidade e modificador de tempo,"Respostas curtas podem incluir moduladores como 'SHORT' para indicar duração reduzida, e a intensidade do sinal pode reforçar o significado, como em 'I am only working briefly'.",Resposta afirmativa curta a uma pergunta sobre duração de atividade,True,"Yes, for two hours. -> YES — TWO HOURS — SHORT",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),121,"this signed answer can be translated to mean, “I am only working briefly”"
ASLFD.PRONOMES.003,pronomes,Pronomes pessoais em perguntas com 'you' e 'me',"Em perguntas diretas, o pronome 'you' é sinalizado antes do verbo, e 'me' é sinalizado antes do verbo quando é o objeto. O pronome 'you' é implícito quando o interlocutor é o foco da conversa.",Pergunta direta com 'you' ou 'me' como sujeito ou objeto,True,May I join you? -> YOU — ME Q ; Is she your sister? -> (point) HER — SISTER — YOURS Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),122,YOU — ME Q
ASLFD.SINTAXE.025,sintaxe,Construção de 'sister-in-law' e 'sibling' com sinais compostos,"Para formar 'sister-in-law', o sinal 'law' é adicionado ao sinal 'sister'. Para 'half sibling', o sinal '½' (com palma voltada para o signer e movimento descendente) é usado antes do sinal 'brother' ou 'sister'.",Expressão de parentesco com 'in-law' ou 'half',True,"No, my sister-in-law. -> NO — SISTER LAW — MINE ; He is my half brother. -> MY 1-2 (as in ½) BROTHER — HIM (point)",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),126,NO — SISTER LAW — MINE
ASLFD.EXPRESSOES-IDIOMATICAS.008,expressoes-idiomaticas,Dois pés em um pod,"A expressão idiomática 'like two peas in a pod' é sinalizada cruzando os dedos indicadores e apertando os lábios, com o mesmo movimento usado para 'good luck'. Indica amizade muito próxima.",Quando se quer indicar que dois amigos são muito próximos ou semelhantes,False,Close friends are like two peas in a pod -> crossed fingers and pursing lips,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),127,You can also indicate that close friends are like two peas in a pod by signing crossed fingers and pursing your lips; this sign looks the same as when you cross your fingers to mean “good luck” or “I hope so.”
ASLFD.SINTAXE.026,sintaxe,Formação de endereços com fingerspelling e sinais,"Endereços são sinalizados com o nome da rua em fingerspelling, seguido pelo número da casa, com a palma voltada para o interlocutor. O nome da cidade é sinalizado com o sinal ou fingerspelling, dependendo da popularidade.",Sinalização de endereço residencial,True,"171 Anywhere Lane, 98765. -> 1-7-1 A-N-Y-W-H-E-R-E L-A-N-E 9-8-7-6-5",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),131,1-7-1 A-N-Y-W-H-E-R-E L-A-N-E 9-8-7-6-5
ASLFD.SINTAXE.027,sintaxe,Sinalização de números em telefones com flexibilidade,"O sufixo do número de telefone pode ser sinalizado como quatro dígitos consecutivos ou em dois pares, sem necessidade de hífen. O sinal 'L-D' pode ser usado antes do número para indicar longa distância.",Sinalização de número de telefone após o código de área,True,"1212 -> 1, 2, 1, 2 ou 12, 12 ; Phone me when you arrive -> THANKS — ARRIVE YOU — PHONE ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),129,You don’t need to worry about putting a hyphen between the numbers like you would if you were writing the number down.
ASLFD.SINTAXE.028,sintaxe,Sinalização de profissões com acrônimos e sinais,"Nomes de empresas ou cargos com acrônimos são fingerspellados. Cargos como 'vice president' são sinalizados como 'V-P' ao lado da cabeça, independentemente do contexto.",Sinalização de cargo ou nome de empresa com acrônimo,True,Vice president -> V-P (by the side of the head),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),134,"All vice presidents are signed V-P by the side of the head, regardless of whether you’re talking about the vice president of the United States or the vice"
ASLFD.SINTAXE.029,sintaxe,Sinalização de 'long distance' com 'L-D',"Para indicar chamada de longa distância, o sinal 'L-D' é usado antes de fornecer o número de telefone, especialmente quando há dúvida sobre clareza.",Fornecimento de número de telefone com possibilidade de erro ou necessidade de clareza,True,Phone me when you arrive -> THANKS — ARRIVE YOU — PHONE ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),128,"Alternatively, just sign L-D (for long distance) before you give the number."
ASLFD.SINTAXE.030,sintaxe,Ordem de palavras em frases simples,"Em frases simples, a ordem dos sinais segue a estrutura do inglês (sujeito-verbo-objeto), com o sujeito geralmente sinalizado primeiro, seguido pelo verbo e depois pelo objeto. O sujeito pode ser indicado por um pronome ou nome próprio.","Frase simples com sujeito, verbo e objeto, sem estrutura complexa ou foco especial",True,English: He is rich. -> Sign: RICH HIM ; English: She has wisdom. -> Sign: WISDOM HERS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),142,Simple sentences can follow English word order.
ASLFD.PRONOMES.004,pronomes,Uso de pronomes pessoais com base em referência,"Pronomes pessoais (I, YOU, HE, SHE, WE, THEY) são usados para referir-se a pessoas já mencionadas ou presentes no espaço. O pronome é sinalizado com a mão dominante apontando para a pessoa ou localização correspondente.",Referência a uma pessoa já mencionada ou presente no espaço visual,True,English: He is rich. -> Sign: RICH HIM ; English: They have gold. -> Sign: GOLD HAVE THEM,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),142,You use pronouns in Sign the same way that you do in English; you need to refer to a noun before you use a pronoun.
ASLFD.OUTROS.001,possessivos,Sinalização de posse com palma aberta,"Para indicar posse, sinaliza-se a pessoa ou coisa possuída, seguido por uma palma aberta voltada para a pessoa a quem pertence o objeto. O movimento pode ser simples (singular) ou com movimento lateral (plural).",Expressão de posse sobre um objeto ou pessoa,True,English: He has money. -> Sign: MONEY HIS ; English: The gold is theirs. -> Sign: GOLD THEIRS,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),140,Show possession by indicating whom you’re talking about or what’s being possessed and then showing an open palm facing the person.
ASLFD.OUTROS.002,possessivos,Uso de nome próprio com soletração para posse,"Para perguntar sobre posse de um objeto, soletra-se o nome da pessoa, aponta-se para o objeto e sinaliza-se um ponto de interrogação. Isso equivale a perguntar 'Is that yours?'",Pergunta sobre posse de um objeto com nome próprio associado,True,"Fingerspell T-O-N-Y, point to coat, sign ? -> 'Is that Tony's?'",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),138,"Fingerspell the name of the person, point to the item you’re talking about, and sign a question mark."
ASLFD.OUTROS.003,demonstrativos,Sinalização de demonstrativos com mão em forma de Y,"Os pronomes demonstrativos (this, that, these, those) são sinalizados com a mão dominante em forma de Y, dobrada no pulso, apontando para o referente. O movimento lateral indica plural.",Referência a um objeto ou grupo de objetos visíveis ou recentemente mencionados,True,Sign: THIS -> apontar com mão em Y para um objeto próximo ; Sign: THESE -> apontar com movimento lateral para múltiplos objetos,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),141,Sign the pronoun that by pointing to your subject with your dominant hand in the Y shape and bent at the wrist.
ASLFD.SINTAXE.031,sintaxe,Ordem de direções: ponto de referência geral para específico,"Ao dar direções, comece com um ponto de referência familiar (como uma loja ou ponte), depois progrida de forma geral para específica (estado → cidade → bairro → rua → número).",Dando ou recebendo direções em ASL,True,English: My house is west of the store. -> Sign: STORE — MY HOUSE — WEST,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),144,"Try to start with a point of reference that’s familiar to both of you, such as a store, restaurant, or bridge, and then give the directions. Go from big to small; from general to specific."
ASLFD.SINTAXE.032,sintaxe,Repetição de sinais para intensidade ou quantidade,"Para indicar repetição de um movimento (como virar duas vezes), o sinal é repetido. O corpo pode se mover ligeiramente entre as repetições para indicar mudança.","Expressão de repetição de ação ou movimento, especialmente em direções",True,English: Turn right twice. -> Sign: RIGHT — RIGHT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),146,Notice that you don’t sign the word twice; you simply sign right twice. Make sure you shift your body ever so slightly as you start to sign right the second time.
ASLFD.SINTAXE.033,sintaxe,Uso de 'straight' para direção e estado,O sinal 'STRAIGHT' usa a forma manual B e é movido diretamente à frente. O mesmo sinal pode significar 'sober' dependendo do contexto. Também é usado para indicar virar à esquerda ou direita.,Indicação de direção reta ou estado de sobriedade,True,English: Go straight; don’t turn. -> Sign: STRAIGHT — TURN — DON’T,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),147,"To sign straight, use the B manual handshape and then move it straight out in front of you, bending your wrist. The sign for straight is also one sign for sober — the sentence’s context tells you which word is being signed."
ASLFD.PERGUNTA.005,pergunta,Formação de perguntas com sinal de interrogação,"Perguntas são formadas ao sinalizar um ponto de interrogação no final da frase, geralmente com movimento de cabeça ou expressão facial. A estrutura da frase pode permanecer como em afirmação.","Frase com intenção de perguntar, especialmente com palavras interrogativas como 'how', 'where', 'what'",False,English: How do I get to the mall? -> Sign: M-A-L-L ARRIVE — HOW Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),148,Buddy: How do I get to the mall? Sign: M-A-L-L ARRIVE — HOW Q
ASLFD.EXPRESSOES-IDIOMATICAS.009,expressoes-idiomaticas,What an interesting job,"Expressão usada para elogiar ou demonstrar interesse em um cargo ou trabalho. Traduz-se literalmente como 'JOB INTERESTING TRUE', indicando que o trabalho é verdadeiramente interessante.",Ao ouvir ou comentar sobre um trabalho ou cargo que parece fascinante ou incomum,True,English: What an interesting job. -> Sign: JOB — INTERESTING — TRUE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),137,Kim: What an interesting job. Sign: JOB — INTERESTING — TRUE
ASLFD.SINTAXE.034,sintaxe,Uso de 'after' e 'before' em relações temporais,Os sinais 'AFTER' e 'BEFORE' são usados para indicar sequência temporal. São sinalizados com movimentos que indicam progressão ou antecedência no tempo.,Expressão de sequência temporal em direções ou eventos,True,English: Turn east after two miles. -> Sign: TWO M-I-L-E-S FINISH — GO EAST,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),150,"Linda: Yes, but turn east after two miles. Sign: YES — BUT TWO M-I-L-E-S FINISH — GO EAST"
ASLFD.SINTAXE.035,sintaxe,Uso de 'near' e 'far' para distância,Os sinais 'NEAR' e 'FAR' são usados para indicar proximidade ou distância de um local. São sinalizados com movimentos da mão que aproximam ou afastam do corpo.,Descrever distância entre dois pontos ou locais,True,English: The cross street is near. -> Sign: CROSS STREET NEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),147,TABLE 7-2 lists the signs for the situational relationships you use to give directions as well as some landmarks and distances that you might use.
ASLFD.SINTAXE.036,sintaxe,Ordem de sinais em direções com landmark,"Em direções, os sinais de localização (landmarks) são posicionados antes do verbo de movimento, com o verbo de movimento no final da frase. O sinal de 'arrive' é usado para 'get to', e o sinal de 'there' pode indicar localização final.","Frase com direção que inclui um landmark (ex: lake, mountain, stop sign) e ação de chegada ou movimento",True,LAKE ARRIVE — RIGHT TURN ; MOUNTAIN BASE — SMALL STORE — THERE ; STOP SIGN ARRIVE — RIGHT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),152,"When you get to the lake, turn right. Sign: LAKE ARRIVE — RIGHT TURN"
ASLFD.VERBOS.004,verbos,Uso do verbo 'arrive' para 'get to',"O verbo 'arrive' é usado em vez de 'get to' em ASL para indicar chegada a um local, especialmente em contextos de direções.","Frase com 'get to' seguido de um local (ex: lake, mountain, stop sign)",True,LAKE ARRIVE — RIGHT TURN ; STOP SIGN ARRIVE — RIGHT,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),152,"In ASL, you sign get to as arrive."
ASLFD.SINTAXE.037,sintaxe,Ordem de sinais em frases de localização com 'near',"O sinal 'near' é usado após o local de referência e antes do objeto que está próximo, com a estrutura: [local] — [objeto] — NEAR.",Frase com 'near' indicando proximidade entre dois locais,True,HIGHWAY — GAS STATION — NEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),156,The gas station is near the highway. Sign: HIGHWAY — GAS STATION — NEAR
ASLFD.VERBOS.005,verbos,Uso do verbo 'go over' para 'go across',"O verbo 'go over' é usado para indicar passagem sobre uma estrutura, como uma ponte, em ASL.",Frase com 'go across' seguido de uma estrutura (ex: bridge),True,BRIDGE — GO OVER,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),156,Go across the bridge. Sign: BRIDGE — GO OVER
ASLFD.SINTAXE.038,sintaxe,Estrutura de frases com 'pass' em direções,"O sinal 'pass' é usado para indicar passagem por um local, seguido do nome do local e do verbo de movimento.",Frase com 'pass' seguido de um local (ex: park) e direção,True,P-A-R-K PASS — SOUTH THREE M-I-L-E-S GO,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),155,Pass the park and go three miles south. Sign: P-A-R-K PASS — SOUTH THREE M-I-L-E-S GO
ASLFD.SINTAXE.039,sintaxe,Uso de 'me' como objeto direto em frases de necessidade,"O pronome 'me' é usado como objeto direto em frases de necessidade, posicionado após o verbo e antes do objeto necessário.",Frase com 'I need' seguido de um objeto,True,PLEASE — FORK — KNIFE — SPOON — NEED ME ; THREE BOWLS — NEED ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),165,"I need another place setting, please. Sign: PLEASE — FORK — KNIFE — SPOON — NEED ME"
ASLFD.VERBOS.006,verbos,Uso do verbo 'have' para 'was in an accident',"O verbo 'have' é usado para indicar que algo aconteceu com um objeto, como um acidente com um carro.",Frase com 'was in an accident' referindo-se a um objeto (ex: car),True,FINISH — CAR — ACCIDENT — HAVE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),158,The car was in an accident. Sign: FINISH — CAR — ACCIDENT — HAVE
ASLFD.CONCORDANCIA.001,concordancia,Uso de 'me' como sujeito em frases com 'will',"Em frases com 'will', o pronome 'me' é usado como sujeito para indicar ação futura que afeta o próprio signador.",Frase com 'I will' seguido de um verbo de ação futura,True,TRAIN MISS — FLY ME — WILL,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),158,"If I miss the train, I’ll fly. Sign: TRAIN MISS — FLY ME — WILL"
ASLFD.PRONOMES.005,pronomes,Uso de 'you' como objeto em frases de necessidade,O pronome 'you' é usado como objeto direto em frases de necessidade quando o sujeito é 'you' e o verbo é 'need'.,Frase com 'You need' seguido de um objeto,True,MOTORCYCLE HELMET — NEED YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),158,You need a motorcycle helmet. Sign: MOTORCYCLE HELMET — NEED YOU
ASLFD.SINTAXE.040,sintaxe,Estrutura de frases com 'but' para contraste,"O sinal 'but' é usado para introduzir uma contradição ou condição oposta, posicionado entre duas ideias principais.",Frase com 'but' conectando duas ações ou condições,True,PARTY GO — BUT HOME MIDNIGHT — MUST YOU,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),159,Go to the party but be home at midnight. Sign: PARTY GO — BUT HOME MIDNIGHT — MUST YOU
ASLFD.EXPRESSOES-IDIOMATICAS.010,expressoes-idiomaticas,EITHER/FINE como resposta a 'which one?',"Quando alguém pergunta 'which one?' em um contexto de escolha, 'EITHER' seguido de 'FINE' é uma resposta idiomática que significa 'qualquer um é bom'.",Resposta a uma pergunta 'which one?' com escolha entre duas opções,True,EITHER FINE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),161,Either apples or oranges would be fine. Sign response: EITHER FINE
ASLFD.SINTAXE.041,sintaxe,Estrutura de frases com 'either...or' e 'neither...nor',"Em respostas a perguntas com 'either...or' ou 'neither...nor', os sinais são usados sem expressão facial de pergunta, com movimento de cabeça fixo ou aceno para 'yes' em 'either', e balanço lateral para 'no' em 'neither'.",Resposta a uma pergunta com 'either...or' ou 'neither...nor',False,APPLES ORANGES — WANT YOU — WHICH ; EITHER FINE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),160,"When signing either … or and neither … nor, keep in mind that you use these conjunctions to answer these types of questions, not to ask them. So although you don’t use the facial expressions you use to ask questions, you keep your head still or nod 'yes' for affirmation when you sign either, and you shake your head from side to side while signing neither."
ASLFD.SINTAXE.042,sintaxe,Ordem de objetos em frases de pedido,"Os itens desejados são sinalizados antes do verbo 'want' (QUERER), com o pronome 'me' no final da frase, formando a estrutura: [OBJETOS] — QUERER — ME.","Frase de pedido com 'I want...' em inglês, traduzida para ASL.",True,"I want eggs, not cereal. -> EGGS QUERER — CEREAL NÃO — ME ; I want a cheeseburger and fries. -> CHEESEBURGER — FRIES — QUERER — ME ; I want a fish sandwich and water. -> FISH SANDWICH — WATER — QUERER — ME ; I'd like a potato with my fish. -> MY FISH — POTATO JUNTO — QUERER — ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),169,"I want eggs, not cereal. Sign: EGGS WANT — CEREAL NOT — ME"
ASLFD.SINTAXE.043,sintaxe,Uso de 'now' e 'noon' para indicar tempo presente,"O sinal 'NOW' ou 'NOON' é usado no início da frase para indicar o tempo presente, especialmente em contextos de refeições, e é seguido por 'FOOD' para especificar a refeição.","Frase que indica o momento atual de uma refeição, como 'It's time for lunch.'",True,"I'm hungry, and it's time for lunch. -> AGORA TEMPO — NOON FOOD — HUNGRY ME ; I want a sandwich and salad for lunch. -> NOON FOOD — SANDWICH — SALAD — QUERER ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),172,"I’m hungry, and it’s time for lunch. Sign: NOW TIME — NOON FOOD — HUNGRY ME"
ASLFD.VERBOS.007,verbos,Uso do verbo 'serve' com 'finish' no início para passado,"Colocar 'FINISH' no início de uma frase adiciona o tempo passado a todo o enunciado, indicando que a ação já foi concluída.",Frase em passado com ação de servir refeições.,True,Soup and bread were served. -> FINISH — SOUP — BREAD — SERVE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),178,Finish at the beginning of a sentence adds past tense to the whole sentence.
ASLFD.EXPRESSOES-IDIOMATICAS.011,expressoes-idiomaticas,Gorging com movimento e expressão facial,"Para sinalizar 'gorging', use ambos os punhos alternadamente para imitar colocar comida na boca, com as bochechas inchadas ou a boca aberta larga. A velocidade do sinal aumenta o efeito de comer muito.",Quando se quer expressar que alguém está comendo muito ou se alimentando excessivamente.,False,"Gorging -> [sinal com ambas as mãos alternando, bochechas inchadas, boca aberta, movimento rápido]",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),168,"If you want to show gorging, sign food with both hands alternately putting food in your mouth while your cheeks are puffed out or your mouth is wide open. The faster you sign, the more you gorge."
ASLFD.EXPRESSOES-IDIOMATICAS.012,expressoes-idiomaticas,Fome extrema com expressão facial e velocidade,"Para sinalizar 'starving', use o sinal 'HUNGRY' mais rápido, abra a boca um pouco mais e use expressão facial de fome.","Quando se quer expressar fome extrema, especialmente em contexto de refeição.",False,"Starving -> HUNGRY (rápido, boca aberta, expressão facial)",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),168,"To sign starving, just sign hungry faster, open your mouth a little, and look hungry."
ASLFD.EXPRESSOES-IDIOMATICAS.013,expressoes-idiomaticas,Sinalizar 'full' com bochechas inchadas,"Para sinalizar 'full', use o sinal 'FULL' com as bochechas inchadas, indicando que a pessoa está satisfeita após comer.",Quando se quer expressar que alguém está cheio após uma refeição.,False,Full -> FULL (com bochechas inchadas),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),168,"For example, when you sign full, use puffed cheeks."
ASLFD.MORFOLOGIA.009,morfologia,Uso do manual alphabet para alimentos com nomes compostos,"Alimentos com nomes compostos, como 'French fries' ou 'pizza', são sinalizados usando a alfabetização manual (datilologia) para partes do nome, especialmente quando o sinal não é intuitivo.",Quando o nome do alimento é composto e não tem um sinal direto ou não é intuitivo.,True,French fries -> F (repetido de um lado a outro) ; Pizza -> Z (com dedos dobrados),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),172,"For example, you sign French fries by repeating the letter F from one side to the other side as if you are dipping them, and you sign pizza by bending your index and middle fingers and then making a manual Z."
ASLFD.MORFOLOGIA.010,morfologia,Uso de abreviações para bebidas com letras manuais,Bebidas comuns como 'orange juice' são sinalizadas com as letras iniciais 'O' e 'J' em vez de sinalizar o nome completo.,Quando se sinaliza uma bebida comum que tem uma abreviação comum em ASL.,True,Orange juice -> O-J,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),169,Use the common abbreviations for orange juice and sign the letters O and J to convey this popular breakfast beverage.
ASLFD.TEMPO-ASPECTO.005,tempo-aspecto,Uso de 'R-A-R-E' para indicar cozedura rara,"Para indicar que uma carne está mal passada, use a datilologia para 'R-A-R-E', sem sacudir a mão, para evitar confusão com 'restroom' ou 'right'.",Quando se quer pedir uma carne mal passada em um restaurante.,True,The steak is rare. -> STEAK — R-A-R-E,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),177,"If you want your steak rare, fingerspell R-A-R-E. Don’t sign rare with a shaken R — the untrained eye could mistake that motion for “restroom” or the direction “right.”"
ASLFD.PRONOMES.006,pronomes,Uso do pronome 'me' no final da frase para indicar posse ou desejo,"O pronome 'ME' é colocado no final da frase para indicar que a ação ou objeto se refere ao próprio sinalizador, especialmente em frases de desejo ou posse.",Frase com 'I want...' ou 'I'd like...' em inglês.,True,"I want eggs, not cereal. -> EGGS WANT — CEREAL NOT — ME ; I'd like a potato with my fish. -> MY FISH — POTATO TOGETHER — WANT ME",ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),169,"I want eggs, not cereal. Sign: EGGS WANT — CEREAL NOT — ME"
ASLFD.SINTAXE.044,sintaxe,Uso de 'what' para indicar promoção ou especial,A palavra 'SPECIAL' é seguida por 'WHAT' para indicar que algo está em promoção ou é especial no cardápio.,Frase que indica que um item está em promoção ou é especial.,True,Chicken and spaghetti are on special. -> SPECIAL — WHAT — CHICKEN — SPAGHETTI,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),178,Chicken and spaghetti are on special. Sign: SPECIAL — WHAT — CHICKEN — SPAGHETTI
ASLFD.SINTAXE.045,sintaxe,Uso de 'together' para indicar combinação de alimentos,"O sinal 'TOGETHER' é usado para indicar que dois alimentos são consumidos juntos, especialmente em frases de pedido.","Quando se quer expressar que dois alimentos são consumidos juntos, como um acompanhamento.",True,I'd like a potato with my fish. -> MY FISH — POTATO TOGETHER — WANT ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),179,I’d like a potato with my fish. Sign: MY FISH — POTATO TOGETHER — WANT ME
ASLFD.PRONOMES.007,pronomes,Uso do pronome 'them' com pontuação para indicar terceiros,"O pronome 'THEM' é indicado com um gesto de pontuação para referir-se a terceiros, como o restaurante ou o pessoal da cozinha.","Quando se quer indicar que algo está disponível para outras pessoas, como no cardápio.",False,They have chicken. -> CHICKEN — HAVE THEM (pontuação),ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),175,They have chicken. Sign: CHICKEN — HAVE THEM (point)
ASLFD.SINTAXE.046,sintaxe,Ordem de sinais em frases de comida e bebida,"Em frases sobre alimentos e bebidas, o padrão de ordem é: [objeto] — [atributo ou estado] — [ação ou verbo], com o sujeito geralmente implícito ou indicado por pronomes. O verbo 'EAT' ou 'DRINK' é frequentemente omitido quando o contexto é claro.","Frase sobre consumo de comida ou bebida, com objeto e atributo explícitos",True,TOSTADA — CHEAP ; COLD BEER ; WATER — WARM ; GLASS RED WINE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),183,Tostadas are cheap. Sign: TOSTADA — CHEAP
ASLFD.VERBOS.008,verbos,Verbo 'LIKE' com pronominação direta,"O verbo 'LIKE' em ASL é usado com o pronome 'ME' para indicar 'eu gosto', e com o pronome 'SHE' para indicar 'ela gosta', sem necessidade de repetir o sujeito. O pronome é colocado após o objeto.","Frase com 'gosto' ou 'gostar' de algo, com sujeito pessoal",True,EGG R-O-L-L-S — LIKE ME ; TORTILLAS — SHE LIKES,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),182,I like egg rolls. Sign: EGG R-O-L-L-S — LIKE ME
ASLFD.SINTAXE.047,sintaxe,Construção de perguntas com 'WHAT' no início,"Perguntas com 'WHAT' são formadas colocando 'WHAT' no início da frase, seguido do verbo ou ação, com a entonação facial de pergunta. O sujeito é geralmente implícito.",Frase interrogativa com 'o que' como elemento central,True,DRINK — WANT WHAT Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),186,What would you like to drink? Sign: DRINK — WANT WHAT Q
ASLFD.SINTAXE.048,sintaxe,Frase de ação com 'GO' e 'FINISH' para passado,"Para indicar ações passadas, especialmente em contextos de locais, o sinal 'FINISH' é usado antes do local, seguido do verbo 'GO' e do sujeito. Isso indica que a ação foi concluída.",Frase sobre ir a um local no passado,True,FINISH — MEAT STORE — GO ME,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),187,I went to the butcher's. Sign: FINISH — MEAT STORE — GO ME
ASLFD.SINTAXE.049,sintaxe,Construção de frases com 'TODAY' e 'SALE' para promoções,"Para indicar promoções ou ofertas do dia, o sinal 'TODAY' é colocado no início da frase, seguido do objeto e do sinal 'SALE', formando uma estrutura direta e concisa.",Frase sobre produto em promoção no dia,True,TODAY — MEAT — SALE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),189,The meat is on sale today. Sign: TODAY — MEAT — SALE
ASLFD.SINTAXE.050,sintaxe,Frase de preço com 'TWO' e 'ONLY ONE',"Para expressar promoções como 'dois por um', o sinal 'TWO' é seguido por 'PAY' e 'ONLY ONE', indicando que o pagamento é feito apenas por um item.",Frase com oferta de dois itens por preço de um,True,TWO STEAKS — PAY — ONLY ONE,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),190,You can buy two steaks for the price of one. Sign: TWO STEAKS — PAY — ONLY ONE
ASLFD.SINTAXE.051,sintaxe,Frase de economia com 'FINISH' e 'SAVE' ou 'SPEND',"Para indicar que algo foi economizado ou gasto, o sinal 'FINISH' é usado no início da frase, seguido do verbo 'SAVE' ou 'SPEND' e do pronome 'ME' ou 'YOU', com o sujeito implícito.",Frase sobre economia ou gasto de dinheiro,True,FINISH — MONEY — SAVE ME ; FINISH — SPEND — (you is implied) TOO MUCH,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),190,I saved money. Sign: FINISH — MONEY — SAVE ME
ASLFD.SINTAXE.052,sintaxe,Frase de posse com 'YOURS' no final,"Para perguntar sobre posse, o sinal 'GLOVES' é seguido por 'YOURS Q', com a pergunta indicada pela entonação facial. O pronome 'YOURS' é colocado no final da frase.",Frase interrogativa sobre posse de objeto,True,GLOVES YOURS Q,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),192,Are these your gloves? Sign: GLOVES YOURS Q
ASLFD.SINTAXE.053,sintaxe,Frase de comando com 'YOUR' e 'WEAR',"Para dar ordens ou instruções sobre vestimenta, o sinal 'YOUR' é seguido pelo sinal 'WEAR', com o objeto no meio. O sujeito é implícito.",Frase de instrução para usar roupas,True,YOUR COAT WEAR,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),193,Wear your coat. Sign: YOUR COAT WEAR
ASLFD.SINTAXE.054,sintaxe,Frase de atributo com objeto e adjetivo em sequência,"Para indicar características de objetos, como cor ou estado, o objeto é seguido diretamente pelo adjetivo, sem preposição. A estrutura é [objeto] — [adjetivo].","Frase com atributo de objeto (cor, temperatura, estado)",True,SCARF WHITE ; WATER WARM,ASL for Dummies — Caps. 1-13 (gramática + vocabulário temático),195,The scarf is white. Sign: SCARF WHITE
